IYEAR,IMONTH,IDAY,AVG_DAILY_TEMP_F,DATE,COLD_F,HOT_F,INDEX,CUMM_COLD_F,CUMM_HOT_F
2022,7,1,60.0,2022-07-01,0.0,28.0,0,0.0,28.0
2022,7,2,57.0,2022-07-02,0.0,25.0,1,0.0,53.0
2022,7,3,60.0,2022-07-03,0.0,28.0,2,0.0,81.0
2022,7,4,61.0,2022-07-04,0.0,29.0,3,0.0,110.0
2022,7,5,64.0,2022-07-05,0.0,32.0,4,0.0,142.0
2022,7,6,63.0,2022-07-06,0.0,31.0,5,0.0,173.0
2022,7,7,65.0,2022-07-07,0.0,33.0,6,0.0,206.0
2022,7,8,67.0,2022-07-08,0.0,35.0,7,0.0,241.0
2022,7,9,64.0,2022-07-09,0.0,32.0,8,0.0,273.0
2022,7,10,71.0,2022-07-10,0.0,39.0,9,0.0,312.0
2022,7,11,67.0,2022-07-11,0.0,35.0,10,0.0,347.0
2022,7,12,62.0,2022-07-12,0.0,30.0,11,0.0,377.0
2022,7,13,62.0,2022-07-13,0.0,30.0,12,0.0,407.0
2022,7,14,61.0,2022-07-14,0.0,29.0,13,0.0,436.0
2022,7,15,69.0,2022-07-15,0.0,37.0,14,0.0,473.0
2022,7,16,70.0,2022-07-16,0.0,38.0,15,0.0,511.0
2022,7,17,74.0,2022-07-17,0.0,42.0,16,0.0,553.0
2022,7,18,74.0,2022-07-18,0.0,42.0,17,0.0,595.0
2022,7,19,76.0,2022-07-19,0.0,44.0,18,0.0,639.0
2022,7,20,67.0,2022-07-20,0.0,35.0,19,0.0,674.0
2022,7,21,70.0,2022-07-21,0.0,38.0,20,0.0,712.0
2022,7,22,70.0,2022-07-22,0.0,38.0,21,0.0,750.0
2022,7,23,65.0,2022-07-23,0.0,33.0,22,0.0,783.0
2022,7,24,60.0,2022-07-24,0.0,28.0,23,0.0,811.0
2022,7,25,60.0,2022-07-25,0.0,28.0,24,0.0,839.0
2022,7,26,59.0,2022-07-26,0.0,27.0,25,0.0,866.0
2022,7,27,62.0,2022-07-27,0.0,30.0,26,0.0,896.0
2022,7,28,59.0,2022-07-28,0.0,27.0,27,0.0,923.0
2022,7,29,60.0,2022-07-29,0.0,28.0,28,0.0,951.0
2022,7,30,66.0,2022-07-30,0.0,34.0,29,0.0,985.0
2022,7,31,72.0,2022-07-31,0.0,40.0,30,0.0,1025.0
2022,8,1,64.0,2022-08-01,0.0,32.0,31,0.0,1057.0
2022,8,2,65.0,2022-08-02,0.0,33.0,32,0.0,1090.0
2022,8,3,67.0,2022-08-03,0.0,35.0,33,0.0,1125.0
2022,8,4,62.0,2022-08-04,0.0,30.0,34,0.0,1155.0
2022,8,5,71.0,2022-08-05,0.0,39.0,35,0.0,1194.0
2022,8,6,70.0,2022-08-06,0.0,38.0,36,0.0,1232.0
2022,8,7,62.0,2022-08-07,0.0,30.0,37,0.0,1262.0
2022,8,8,60.0,2022-08-08,0.0,28.0,38,0.0,1290.0
2022,8,9,67.0,2022-08-09,0.0,35.0,39,0.0,1325.0
2022,8,10,66.0,2022-08-10,0.0,34.0,40,0.0,1359.0
2022,8,11,84.0,2022-08-11,0.0,52.0,41,0.0,1411.0
2022,8,12,59.0,2022-08-12,0.0,27.0,42,0.0,1438.0
2022,8,13,63.0,2022-08-13,0.0,31.0,43,0.0,1469.0
2022,8,14,63.0,2022-08-14,0.0,31.0,44,0.0,1500.0
2022,8,15,63.0,2022-08-15,0.0,31.0,45,0.0,1531.0
2022,8,16,62.0,2022-08-16,0.0,30.0,46,0.0,1561.0
2022,8,17,67.0,2022-08-17,0.0,35.0,47,0.0,1596.0
2022,8,18,67.0,2022-08-18,0.0,35.0,48,0.0,1631.0
2022,8,19,64.0,2022-08-19,0.0,32.0,49,0.0,1663.0
2022,8,20,65.0,2022-08-20,0.0,33.0,50,0.0,1696.0
2022,8,21,62.0,2022-08-21,0.0,30.0,51,0.0,1726.0
2022,8,22,64.0,2022-08-22,0.0,32.0,52,0.0,1758.0
2022,8,23,66.0,2022-08-23,0.0,34.0,53,0.0,1792.0
2022,8,24,63.0,2022-08-24,0.0,31.0,54,0.0,1823.0
2022,8,25,60.0,2022-08-25,0.0,28.0,55,0.0,1851.0
2022,8,26,62.0,2022-08-26,0.0,30.0,56,0.0,1881.0
2022,8,27,65.0,2022-08-27,0.0,33.0,57,0.0,1914.0
2022,8,28,70.0,2022-08-28,0.0,38.0,58,0.0,1952.0
2022,8,29,65.0,2022-08-29,0.0,33.0,59,0.0,1985.0
2022,8,30,63.0,2022-08-30,0.0,31.0,60,0.0,2016.0
2022,8,31,64.0,2022-08-31,0.0,32.0,61,0.0,2048.0
2022,9,1,70.0,2022-09-01,0.0,38.0,62,0.0,2086.0
2022,9,2,72.0,2022-09-02,0.0,40.0,63,0.0,2126.0
2022,9,3,57.0,2022-09-03,0.0,25.0,64,0.0,2151.0
2022,9,4,53.0,2022-09-04,0.0,21.0,65,0.0,2172.0
2022,9,5,54.0,2022-09-05,0.0,22.0,66,0.0,2194.0
2022,9,6,60.0,2022-09-06,0.0,28.0,67,0.0,2222.0
2022,9,7,64.0,2022-09-07,0.0,32.0,68,0.0,2254.0
2022,9,8,68.0,2022-09-08,0.0,36.0,69,0.0,2290.0
2022,9,9,62.0,2022-09-09,0.0,30.0,70,0.0,2320.0
2022,9,10,57.0,2022-09-10,0.0,25.0,71,0.0,2345.0
2022,9,11,51.0,2022-09-11,0.0,19.0,72,0.0,2364.0
2022,9,12,54.0,2022-09-12,0.0,22.0,73,0.0,2386.0
2022,9,13,56.0,2022-09-13,0.0,24.0,74,0.0,2410.0
2022,9,14,52.0,2022-09-14,0.0,20.0,75,0.0,2430.0
2022,9,15,56.0,2022-09-15,0.0,24.0,76,0.0,2454.0
2022,9,16,57.0,2022-09-16,0.0,25.0,77,0.0,2479.0
2022,9,17,62.0,2022-09-17,0.0,30.0,78,0.0,2509.0
2022,9,18,61.0,2022-09-18,0.0,29.0,79,0.0,2538.0
2022,9,19,62.0,2022-09-19,0.0,30.0,80,0.0,2568.0
2022,9,20,66.0,2022-09-20,0.0,34.0,81,0.0,2602.0
2022,9,21,54.0,2022-09-21,0.0,22.0,82,0.0,2624.0
2022,9,22,46.0,2022-09-22,0.0,14.0,83,0.0,2638.0
2022,9,23,45.0,2022-09-23,0.0,13.0,84,0.0,2651.0
2022,9,24,50.0,2022-09-24,0.0,18.0,85,0.0,2669.0
2022,9,25,53.0,2022-09-25,0.0,21.0,86,0.0,2690.0
2022,9,26,48.0,2022-09-26,0.0,16.0,87,0.0,2706.0
2022,9,27,41.0,2022-09-27,0.0,9.0,88,0.0,2715.0
2022,9,28,38.0,2022-09-28,0.0,6.0,89,0.0,2721.0
2022,9,29,48.0,2022-09-29,0.0,16.0,90,0.0,2737.0
2022,9,30,53.0,2022-09-30,0.0,21.0,91,0.0,2758.0
2022,10,1,51.0,2022-10-01,0.0,19.0,92,0.0,2777.0
2022,10,2,53.0,2022-10-02,0.0,21.0,93,0.0,2798.0
2022,10,3,60.0,2022-10-03,0.0,28.0,94,0.0,2826.0
2022,10,4,61.0,2022-10-04,0.0,29.0,95,0.0,2855.0
2022,10,5,60.0,2022-10-05,0.0,28.0,96,0.0,2883.0
2022,10,6,44.0,2022-10-06,0.0,12.0,97,0.0,2895.0
2022,10,7,35.0,2022-10-07,0.0,3.0,98,0.0,2898.0
2022,10,8,42.0,2022-10-08,0.0,10.0,99,0.0,2908.0
2022,10,9,39.0,2022-10-09,0.0,7.0,100,0.0,2915.0
2022,10,10,39.0,2022-10-10,0.0,7.0,101,0.0,2922.0
2022,10,11,58.0,2022-10-11,0.0,26.0,102,0.0,2948.0
2022,10,12,50.0,2022-10-12,0.0,18.0,103,0.0,2966.0
2022,10,13,36.0,2022-10-13,0.0,4.0,104,0.0,2970.0
2022,10,14,33.0,2022-10-14,0.0,1.0,105,0.0,2971.0
2022,10,15,33.0,2022-10-15,0.0,1.0,106,0.0,2972.0
2022,10,16,36.0,2022-10-16,0.0,4.0,107,0.0,2976.0
2022,10,17,27.0,2022-10-17,5.0,0.0,108,5.0,2976.0
2022,10,18,27.0,2022-10-18,5.0,0.0,109,10.0,2976.0
2022,10,19,32.0,2022-10-19,0.0,0.0,110,10.0,2976.0
2022,10,20,36.0,2022-10-20,0.0,4.0,111,10.0,2980.0
2022,10,21,51.0,2022-10-21,0.0,19.0,112,10.0,2999.0
2022,10,22,48.0,2022-10-22,0.0,16.0,113,10.0,3015.0
2022,10,23,52.0,2022-10-23,0.0,20.0,114,10.0,3035.0
2022,10,24,61.0,2022-10-24,0.0,29.0,115,10.0,3064.0
2022,10,25,41.0,2022-10-25,0.0,9.0,116,10.0,3073.0
2022,10,26,34.0,2022-10-26,0.0,2.0,117,10.0,3075.0
2022,10,27,32.0,2022-10-27,0.0,0.0,118,10.0,3075.0
2022,10,28,49.0,2022-10-28,0.0,17.0,119,10.0,3092.0
2022,10,29,52.0,2022-10-29,0.0,20.0,120,10.0,3112.0
2022,10,30,49.0,2022-10-30,0.0,17.0,121,10.0,3129.0
2022,10,31,37.0,2022-10-31,0.0,5.0,122,10.0,3134.0
2022,11,1,46.0,2022-11-01,0.0,14.0,123,10.0,3148.0
