CITY,County,Winter,days_after_Jul_1,IYEAR,IMONTH,IDAY,DATE,AVG_DAILY_TEMP_F,HOT_F,CUMM_HOT_F,COLD_F,CUMM_COLD_F,THAW_DEPTH_in,FROST_DEPTH_in
ORR,,2022-2023,55,2022,8,25,2022-08-25,62.0,30.0,2016.0,0.0,0.0,,
ORR,,2022-2023,56,2022,8,26,2022-08-26,62.0,30.0,2046.0,0.0,0.0,,
ORR,,2022-2023,57,2022,8,27,2022-08-27,65.0,33.0,2079.0,0.0,0.0,,
ORR,,2022-2023,58,2022,8,28,2022-08-28,70.0,38.0,2117.0,0.0,0.0,,
ORR,,2022-2023,59,2022,8,29,2022-08-29,64.0,32.0,2149.0,0.0,0.0,,
ORR,,2022-2023,60,2022,8,30,2022-08-30,63.0,31.0,2180.0,0.0,0.0,,
ORR,,2022-2023,61,2022,8,31,2022-08-31,67.0,35.0,2215.0,0.0,0.0,,
ORR,,2022-2023,62,2022,9,1,2022-09-01,71.0,39.0,2254.0,0.0,0.0,,
ORR,,2022-2023,63,2022,9,2,2022-09-02,70.0,38.0,2292.0,0.0,0.0,,
ORR,,2022-2023,64,2022,9,3,2022-09-03,57.0,25.0,2317.0,0.0,0.0,,
ORR,,2022-2023,65,2022,9,4,2022-09-04,54.0,22.0,2339.0,0.0,0.0,,
ORR,,2022-2023,66,2022,9,5,2022-09-05,57.0,25.0,2364.0,0.0,0.0,,
ORR,,2022-2023,67,2022,9,6,2022-09-06,63.0,31.0,2395.0,0.0,0.0,,
ORR,,2022-2023,68,2022,9,7,2022-09-07,65.0,33.0,2428.0,0.0,0.0,,
ORR,,2022-2023,69,2022,9,8,2022-09-08,67.0,35.0,2463.0,0.0,0.0,,
ORR,,2022-2023,70,2022,9,9,2022-09-09,61.0,29.0,2492.0,0.0,0.0,,
ORR,,2022-2023,71,2022,9,10,2022-09-10,54.0,22.0,2514.0,0.0,0.0,,
ORR,,2022-2023,72,2022,9,11,2022-09-11,51.0,19.0,2533.0,0.0,0.0,,
ORR,,2022-2023,73,2022,9,12,2022-09-12,55.0,23.0,2556.0,0.0,0.0,,
ORR,,2022-2023,74,2022,9,13,2022-09-13,59.0,27.0,2583.0,0.0,0.0,,
ORR,,2022-2023,75,2022,9,14,2022-09-14,53.0,21.0,2604.0,0.0,0.0,,
ORR,,2022-2023,76,2022,9,15,2022-09-15,58.0,26.0,2630.0,0.0,0.0,,
ORR,,2022-2023,77,2022,9,16,2022-09-16,59.0,27.0,2657.0,0.0,0.0,,
ORR,,2022-2023,78,2022,9,17,2022-09-17,63.0,31.0,2688.0,0.0,0.0,,
ORR,,2022-2023,79,2022,9,18,2022-09-18,62.0,30.0,2718.0,0.0,0.0,,
ORR,,2022-2023,80,2022,9,19,2022-09-19,62.0,30.0,2748.0,0.0,0.0,,
ORR,,2022-2023,81,2022,9,20,2022-09-20,65.0,33.0,2781.0,0.0,0.0,,
ORR,,2022-2023,82,2022,9,21,2022-09-21,53.0,21.0,2802.0,0.0,0.0,,
ORR,,2022-2023,83,2022,9,22,2022-09-22,48.0,16.0,2818.0,0.0,0.0,,
ORR,,2022-2023,84,2022,9,23,2022-09-23,46.0,14.0,2832.0,0.0,0.0,,
ORR,,2022-2023,85,2022,9,24,2022-09-24,51.0,19.0,2851.0,0.0,0.0,,
ORR,,2022-2023,86,2022,9,25,2022-09-25,53.0,21.0,2872.0,0.0,0.0,,
ORR,,2022-2023,87,2022,9,26,2022-09-26,47.0,15.0,2887.0,0.0,0.0,,
ORR,,2022-2023,88,2022,9,27,2022-09-27,41.0,9.0,2896.0,0.0,0.0,,
ORR,,2022-2023,89,2022,9,28,2022-09-28,40.0,8.0,2904.0,0.0,0.0,,
ORR,,2022-2023,90,2022,9,29,2022-09-29,49.0,17.0,2921.0,0.0,0.0,,
ORR,,2022-2023,91,2022,9,30,2022-09-30,53.0,21.0,2942.0,0.0,0.0,,
ORR,,2022-2023,92,2022,10,1,2022-10-01,54.0,22.0,2964.0,0.0,0.0,,
ORR,,2022-2023,93,2022,10,2,2022-10-02,51.0,19.0,2983.0,0.0,0.0,,
ORR,,2022-2023,94,2022,10,3,2022-10-03,59.0,27.0,3010.0,0.0,0.0,,
ORR,,2022-2023,95,2022,10,4,2022-10-04,60.0,28.0,3038.0,0.0,0.0,,
ORR,,2022-2023,96,2022,10,5,2022-10-05,60.0,28.0,3066.0,0.0,0.0,,
ORR,,2022-2023,97,2022,10,6,2022-10-06,42.0,10.0,3076.0,0.0,0.0,,
ORR,,2022-2023,98,2022,10,7,2022-10-07,39.0,7.0,3083.0,0.0,0.0,,
ORR,,2022-2023,99,2022,10,8,2022-10-08,42.0,10.0,3093.0,0.0,0.0,,
ORR,,2022-2023,100,2022,10,9,2022-10-09,41.0,9.0,3102.0,0.0,0.0,,
ORR,,2022-2023,101,2022,10,10,2022-10-10,41.0,9.0,3111.0,0.0,0.0,,
ORR,,2022-2023,102,2022,10,11,2022-10-11,58.0,26.0,3137.0,0.0,0.0,,
ORR,,2022-2023,103,2022,10,12,2022-10-12,49.0,17.0,3154.0,0.0,0.0,,
ORR,,2022-2023,104,2022,10,13,2022-10-13,36.0,4.0,3158.0,0.0,0.0,,
ORR,,2022-2023,105,2022,10,14,2022-10-14,33.0,1.0,3159.0,0.0,0.0,,
ORR,,2022-2023,106,2022,10,15,2022-10-15,33.0,1.0,3160.0,0.0,0.0,,
ORR,,2022-2023,107,2022,10,16,2022-10-16,37.0,5.0,3165.0,0.0,0.0,,
ORR,,2022-2023,108,2022,10,17,2022-10-17,27.0,0.0,3165.0,5.0,5.0,,
ORR,,2022-2023,109,2022,10,18,2022-10-18,28.0,0.0,3165.0,4.0,9.0,,
ORR,,2022-2023,110,2022,10,19,2022-10-19,31.0,0.0,3165.0,1.0,10.0,,
ORR,,2022-2023,111,2022,10,20,2022-10-20,37.0,5.0,3170.0,0.0,10.0,,
ORR,,2022-2023,112,2022,10,21,2022-10-21,50.0,18.0,3188.0,0.0,10.0,,
ORR,,2022-2023,113,2022,10,22,2022-10-22,51.0,19.0,3207.0,0.0,10.0,,
ORR,,2022-2023,114,2022,10,23,2022-10-23,57.0,25.0,3232.0,0.0,10.0,,
ORR,,2022-2023,115,2022,10,24,2022-10-24,159.0,127.0,3359.0,0.0,10.0,,
ORR,,2022-2023,116,2022,10,25,2022-10-25,39.0,7.0,3366.0,0.0,10.0,,
ORR,,2022-2023,117,2022,10,26,2022-10-26,34.0,2.0,3368.0,0.0,10.0,,
ORR,,2022-2023,118,2022,10,27,2022-10-27,34.0,2.0,3370.0,0.0,10.0,,
ORR,,2022-2023,119,2022,10,28,2022-10-28,50.0,18.0,3388.0,0.0,10.0,,
ORR,,2022-2023,120,2022,10,29,2022-10-29,52.0,20.0,3408.0,0.0,10.0,,
ORR,,2022-2023,121,2022,10,30,2022-10-30,48.0,16.0,3424.0,0.0,10.0,,
ORR,,2022-2023,122,2022,10,31,2022-10-31,42.0,10.0,3434.0,0.0,10.0,,
ORR,,2022-2023,123,2022,11,1,2022-11-01,48.0,16.0,3450.0,0.0,10.0,,
ORR,,2022-2023,124,2022,11,2,2022-11-02,56.0,24.0,3474.0,0.0,10.0,,
ORR,,2022-2023,125,2022,11,3,2022-11-03,58.0,26.0,3500.0,0.0,10.0,,
ORR,,2022-2023,126,2022,11,4,2022-11-04,34.0,2.0,3502.0,0.0,10.0,,
ORR,,2022-2023,127,2022,11,5,2022-11-05,26.0,0.0,3502.0,6.0,16.0,,
ORR,,2022-2023,128,2022,11,6,2022-11-06,33.0,1.0,3503.0,0.0,16.0,,
ORR,,2022-2023,129,2022,11,7,2022-11-07,31.0,0.0,3503.0,1.0,17.0,,
ORR,,2022-2023,130,2022,11,8,2022-11-08,35.0,3.0,3506.0,0.0,17.0,,
ORR,,2022-2023,131,2022,11,9,2022-11-09,40.0,8.0,3514.0,0.0,17.0,,
ORR,,2022-2023,132,2022,11,10,2022-11-10,33.0,1.0,3515.0,0.0,17.0,,
ORR,,2022-2023,133,2022,11,11,2022-11-11,27.0,0.0,3515.0,5.0,22.0,,
ORR,,2022-2023,134,2022,11,12,2022-11-12,21.0,0.0,3515.0,11.0,33.0,,
ORR,,2022-2023,135,2022,11,13,2022-11-13,20.0,0.0,3515.0,12.0,45.0,,
ORR,,2022-2023,136,2022,11,14,2022-11-14,22.0,0.0,3515.0,10.0,55.0,,
ORR,,2022-2023,137,2022,11,15,2022-11-15,25.0,0.0,3515.0,7.0,62.0,,
ORR,,2022-2023,138,2022,11,16,2022-11-16,24.0,0.0,3515.0,8.0,70.0,,
ORR,,2022-2023,139,2022,11,17,2022-11-17,18.0,0.0,3515.0,14.0,84.0,,
ORR,,2022-2023,140,2022,11,18,2022-11-18,16.0,0.0,3515.0,16.0,100.0,,
ORR,,2022-2023,141,2022,11,19,2022-11-19,11.0,0.0,3515.0,21.0,121.0,,
ORR,,2022-2023,142,2022,11,20,2022-11-20,11.0,0.0,3515.0,21.0,142.0,,
ORR,,2022-2023,143,2022,11,21,2022-11-21,20.0,0.0,3515.0,12.0,154.0,,
ORR,,2022-2023,144,2022,11,22,2022-11-22,23.0,0.0,3515.0,9.0,163.0,,
ORR,,2022-2023,145,2022,11,23,2022-11-23,28.0,0.0,3515.0,4.0,167.0,,
ORR,,2022-2023,146,2022,11,24,2022-11-24,32.0,0.0,3515.0,0.0,167.0,,
ORR,,2022-2023,147,2022,11,25,2022-11-25,30.0,0.0,3515.0,2.0,169.0,,
ORR,,2022-2023,148,2022,11,26,2022-11-26,38.0,6.0,3521.0,0.0,169.0,,
ORR,,2022-2023,149,2022,11,27,2022-11-27,28.0,0.0,3521.0,4.0,173.0,,
ORR,,2022-2023,150,2022,11,28,2022-11-28,27.0,0.0,3521.0,5.0,178.0,,
ORR,,2022-2023,151,2022,11,29,2022-11-29,24.0,0.0,3521.0,8.0,186.0,,
ORR,,2022-2023,152,2022,11,30,2022-11-30,15.0,0.0,3521.0,17.0,203.0,,
ORR,,2022-2023,153,2022,12,1,2022-12-01,11.0,0.0,3521.0,21.0,224.0,,
ORR,,2022-2023,154,2022,12,2,2022-12-02,24.0,0.0,3521.0,8.0,232.0,,
ORR,,2022-2023,155,2022,12,3,2022-12-03,3.0,0.0,3521.0,29.0,261.0,,
ORR,,2022-2023,156,2022,12,4,2022-12-04,7.0,0.0,3521.0,25.0,286.0,,
ORR,,2022-2023,157,2022,12,5,2022-12-05,18.0,0.0,3521.0,14.0,300.0,,
ORR,,2022-2023,158,2022,12,6,2022-12-06,-1.0,0.0,3521.0,33.0,333.0,,
ORR,,2022-2023,159,2022,12,7,2022-12-07,-1.0,0.0,3521.0,33.0,366.0,,
ORR,,2022-2023,160,2022,12,8,2022-12-08,3.0,0.0,3521.0,29.0,395.0,,
ORR,,2022-2023,161,2022,12,9,2022-12-09,26.0,0.0,3521.0,6.0,401.0,,
ORR,,2022-2023,162,2022,12,10,2022-12-10,27.0,0.0,3521.0,5.0,406.0,,
ORR,,2022-2023,163,2022,12,11,2022-12-11,29.0,0.0,3521.0,3.0,409.0,,
ORR,,2022-2023,164,2022,12,12,2022-12-12,29.0,0.0,3521.0,3.0,412.0,,
ORR,,2022-2023,165,2022,12,13,2022-12-13,29.0,0.0,3521.0,3.0,415.0,,
ORR,,2022-2023,166,2022,12,14,2022-12-14,31.0,0.0,3521.0,1.0,416.0,,
ORR,,2022-2023,167,2022,12,15,2022-12-15,30.0,0.0,3521.0,2.0,418.0,,
ORR,,2022-2023,168,2022,12,16,2022-12-16,29.0,0.0,3521.0,3.0,421.0,,
ORR,,2022-2023,169,2022,12,17,2022-12-17,24.0,0.0,3521.0,8.0,429.0,,
ORR,,2022-2023,170,2022,12,18,2022-12-18,5.0,0.0,3521.0,27.0,456.0,,
ORR,,2022-2023,171,2022,12,19,2022-12-19,2.0,0.0,3521.0,30.0,486.0,,
ORR,,2022-2023,172,2022,12,20,2022-12-20,-1.0,0.0,3521.0,33.0,519.0,,
ORR,,2022-2023,173,2022,12,21,2022-12-21,-18.0,0.0,3521.0,50.0,569.0,,
ORR,,2022-2023,174,2022,12,22,2022-12-22,-9.0,0.0,3521.0,41.0,610.0,,
ORR,,2022-2023,175,2022,12,23,2022-12-23,-9.0,0.0,3521.0,41.0,651.0,,
ORR,,2022-2023,176,2022,12,24,2022-12-24,-4.0,0.0,3521.0,36.0,687.0,,
ORR,,2022-2023,177,2022,12,25,2022-12-25,-7.0,0.0,3521.0,39.0,726.0,,
ORR,,2022-2023,178,2022,12,26,2022-12-26,-1.0,0.0,3521.0,33.0,759.0,,
ORR,,2022-2023,179,2022,12,27,2022-12-27,10.0,0.0,3521.0,22.0,781.0,,
ORR,,2022-2023,180,2022,12,28,2022-12-28,21.0,0.0,3521.0,11.0,792.0,,
ORR,,2022-2023,181,2022,12,29,2022-12-29,26.0,0.0,3521.0,6.0,798.0,,
ORR,,2022-2023,182,2022,12,30,2022-12-30,17.0,0.0,3521.0,15.0,813.0,,
ORR,,2022-2023,183,2022,12,31,2022-12-31,12.0,0.0,3521.0,20.0,833.0,,
ORR,,2022-2023,-181,2023,1,1,2023-01-01,26.0,0.0,3521.0,6.0,839.0,,
ORR,,2022-2023,-180,2023,1,2,2023-01-02,19.0,0.0,3521.0,13.0,852.0,,
ORR,,2022-2023,-179,2023,1,3,2023-01-03,16.0,0.0,3521.0,16.0,868.0,,
ORR,,2022-2023,-178,2023,1,4,2023-01-04,16.0,0.0,3521.0,16.0,884.0,,
ORR,,2022-2023,-177,2023,1,5,2023-01-05,11.0,0.0,3521.0,21.0,905.0,,
ORR,,2022-2023,-176,2023,1,6,2023-01-06,1.0,0.0,3521.0,31.0,936.0,,
ORR,,2022-2023,-175,2023,1,7,2023-01-07,6.0,0.0,3521.0,26.0,962.0,,
ORR,,2022-2023,-174,2023,1,8,2023-01-08,19.0,0.0,3521.0,13.0,975.0,,
ORR,,2022-2023,-173,2023,1,9,2023-01-09,14.0,0.0,3521.0,18.0,993.0,,
ORR,,2022-2023,-172,2023,1,10,2023-01-10,27.0,0.0,3521.0,5.0,998.0,,
ORR,,2022-2023,-171,2023,1,11,2023-01-11,29.0,0.0,3521.0,3.0,1001.0,,
ORR,,2022-2023,-170,2023,1,12,2023-01-12,21.0,0.0,3521.0,11.0,1012.0,,
ORR,,2022-2023,-169,2023,1,13,2023-01-13,11.0,0.0,3521.0,21.0,1033.0,,
ORR,,2022-2023,-168,2023,1,14,2023-01-14,18.0,0.0,3521.0,14.0,1047.0,,
ORR,,2022-2023,-167,2023,1,15,2023-01-15,29.0,0.0,3521.0,3.0,1050.0,,
ORR,,2022-2023,-166,2023,1,16,2023-01-16,30.0,0.0,3521.0,2.0,1052.0,,
ORR,,2022-2023,-165,2023,1,17,2023-01-17,30.0,0.0,3521.0,2.0,1054.0,,
ORR,,2022-2023,-164,2023,1,18,2023-01-18,21.0,0.0,3521.0,11.0,1065.0,,
ORR,,2022-2023,-163,2023,1,19,2023-01-19,21.0,0.0,3521.0,11.0,1076.0,,
ORR,,2022-2023,-162,2023,1,20,2023-01-20,18.0,0.0,3521.0,14.0,1090.0,,
ORR,,2022-2023,-160,2023,1,22,2023-01-22,18.0,0.0,3521.0,14.0,1104.0,,
ORR,,2022-2023,-159,2023,1,23,2023-01-23,18.0,0.0,3521.0,14.0,1118.0,,
ORR,,2022-2023,-158,2023,1,24,2023-01-24,21.0,0.0,3521.0,11.0,1129.0,,
ORR,,2022-2023,-157,2023,1,25,2023-01-25,18.0,0.0,3521.0,14.0,1143.0,,
ORR,,2022-2023,-156,2023,1,26,2023-01-26,5.0,0.0,3521.0,27.0,1170.0,,
ORR,,2022-2023,-155,2023,1,27,2023-01-27,8.0,0.0,3521.0,24.0,1194.0,,
ORR,,2022-2023,-154,2023,1,28,2023-01-28,-5.0,0.0,3521.0,37.0,1231.0,,
ORR,,2022-2023,-153,2023,1,29,2023-01-29,-15.0,0.0,3521.0,47.0,1278.0,,
ORR,,2022-2023,-152,2023,1,30,2023-01-30,-13.0,0.0,3521.0,45.0,1323.0,,
ORR,,2022-2023,-151,2023,1,31,2023-01-31,-8.0,0.0,3521.0,40.0,1363.0,,
ORR,,2022-2023,-150,2023,2,1,2023-02-01,-5.0,0.0,3521.0,37.0,1400.0,,
ORR,,2022-2023,-149,2023,2,2,2023-02-02,-3.0,0.0,3521.0,35.0,1435.0,,
ORR,,2022-2023,-148,2023,2,3,2023-02-03,34.0,2.0,3523.0,0.0,1435.0,,
ORR,,2022-2023,-147,2023,2,4,2023-02-04,3.0,0.0,3523.0,29.0,1464.0,,
ORR,,2022-2023,-146,2023,2,5,2023-02-05,13.0,0.0,3523.0,19.0,1483.0,,
ORR,,2022-2023,-145,2023,2,6,2023-02-06,16.0,0.0,3523.0,16.0,1499.0,,
ORR,,2022-2023,-144,2023,2,7,2023-02-07,28.0,0.0,3523.0,4.0,1503.0,,
ORR,,2022-2023,-143,2023,2,8,2023-02-08,30.0,0.0,3523.0,2.0,1505.0,,
ORR,,2022-2023,-142,2023,2,9,2023-02-09,31.0,0.0,3523.0,1.0,1506.0,,
ORR,,2022-2023,-141,2023,2,10,2023-02-10,11.0,0.0,3523.0,21.0,1527.0,,
ORR,,2022-2023,-140,2023,2,11,2023-02-11,29.0,0.0,3523.0,3.0,1530.0,,
ORR,,2022-2023,-139,2023,2,12,2023-02-12,34.0,2.0,3525.0,0.0,1530.0,,
ORR,,2022-2023,-138,2023,2,13,2023-02-13,31.0,0.0,3525.0,1.0,1531.0,,
ORR,,2022-2023,-137,2023,2,14,2023-02-14,34.0,2.0,3527.0,0.0,1531.0,,
ORR,,2022-2023,-136,2023,2,15,2023-02-15,75.0,43.0,3570.0,0.0,1531.0,,
ORR,,2022-2023,-135,2023,2,16,2023-02-16,4.0,0.0,3570.0,28.0,1559.0,,
ORR,,2022-2023,-134,2023,2,17,2023-02-17,3.0,0.0,3570.0,29.0,1588.0,,
ORR,,2022-2023,-133,2023,2,18,2023-02-18,25.0,0.0,3570.0,7.0,1595.0,,
ORR,,2022-2023,-132,2023,2,19,2023-02-19,50.0,18.0,3588.0,0.0,1595.0,,
ORR,,2022-2023,-131,2023,2,20,2023-02-20,7.0,0.0,3588.0,25.0,1620.0,,
ORR,,2022-2023,-130,2023,2,21,2023-02-21,4.0,0.0,3588.0,28.0,1648.0,,
ORR,,2022-2023,-129,2023,2,22,2023-02-22,-6.0,0.0,3588.0,38.0,1686.0,,
ORR,,2022-2023,-128,2023,2,23,2023-02-23,1.0,0.0,3588.0,31.0,1717.0,,
ORR,,2022-2023,-127,2023,2,24,2023-02-24,-3.0,0.0,3588.0,35.0,1752.0,,
ORR,,2022-2023,-126,2023,2,25,2023-02-25,8.0,0.0,3588.0,24.0,1776.0,,
ORR,,2022-2023,-125,2023,2,26,2023-02-26,6.0,0.0,3588.0,26.0,1802.0,,
ORR,,2022-2023,-124,2023,2,27,2023-02-27,23.0,0.0,3588.0,9.0,1811.0,,
ORR,,2022-2023,-123,2023,2,28,2023-02-28,23.0,0.0,3588.0,9.0,1820.0,,
ORR,,2022-2023,-122,2023,3,1,2023-03-01,16.0,0.0,3588.0,16.0,1836.0,,
ORR,,2022-2023,-121,2023,3,2,2023-03-02,9.0,0.0,3588.0,23.0,1859.0,,
ORR,,2022-2023,-120,2023,3,3,2023-03-03,27.0,0.0,3588.0,5.0,1864.0,,
ORR,,2022-2023,-119,2023,3,4,2023-03-04,26.0,0.0,3588.0,6.0,1870.0,,
ORR,,2022-2023,-118,2023,3,5,2023-03-05,52.0,20.0,3608.0,0.0,1870.0,,
ORR,,2022-2023,-117,2023,3,6,2023-03-06,27.0,0.0,3608.0,5.0,1875.0,,
ORR,,2022-2023,-116,2023,3,7,2023-03-07,19.0,0.0,3608.0,13.0,1888.0,,
ORR,,2022-2023,-115,2023,3,8,2023-03-08,29.0,0.0,3608.0,3.0,1891.0,,
ORR,,2022-2023,-114,2023,3,9,2023-03-09,30.0,0.0,3608.0,2.0,1893.0,,
ORR,,2022-2023,-113,2023,3,10,2023-03-10,26.0,0.0,3608.0,6.0,1899.0,,
ORR,,2022-2023,-112,2023,3,11,2023-03-11,19.0,0.0,3608.0,13.0,1912.0,,
ORR,,2022-2023,-111,2023,3,12,2023-03-12,19.0,0.0,3608.0,13.0,1925.0,,
ORR,,2022-2023,-110,2023,3,13,2023-03-13,13.0,0.0,3608.0,19.0,1944.0,,
ORR,,2022-2023,-109,2023,3,14,2023-03-14,16.0,0.0,3608.0,16.0,1960.0,,
ORR,,2022-2023,-108,2023,3,15,2023-03-15,29.0,0.0,3608.0,3.0,1963.0,,
ORR,,2022-2023,-107,2023,3,16,2023-03-16,30.0,0.0,3608.0,2.0,1965.0,,
ORR,,2022-2023,-106,2023,3,17,2023-03-17,12.0,0.0,3608.0,20.0,1985.0,,
ORR,,2022-2023,-105,2023,3,18,2023-03-18,13.0,0.0,3608.0,19.0,2004.0,,
ORR,,2022-2023,-104,2023,3,19,2023-03-19,19.0,0.0,3608.0,13.0,2017.0,,
ORR,,2022-2023,-103,2023,3,20,2023-03-20,19.0,0.0,3608.0,13.0,2030.0,,
ORR,,2022-2023,-102,2023,3,21,2023-03-21,15.0,0.0,3608.0,17.0,2047.0,,
ORR,,2022-2023,-101,2023,3,22,2023-03-22,102.0,70.0,3678.0,0.0,2047.0,,
ORR,,2022-2023,-100,2023,3,23,2023-03-23,23.0,0.0,3678.0,9.0,2056.0,,
ORR,,2022-2023,-99,2023,3,24,2023-03-24,27.0,0.0,3678.0,5.0,2061.0,,
ORR,,2022-2023,-98,2023,3,25,2023-03-25,127.0,95.0,3773.0,0.0,2061.0,,
ORR,,2022-2023,-97,2023,3,26,2023-03-26,28.0,0.0,3773.0,4.0,2065.0,,
ORR,,2022-2023,-96,2023,3,27,2023-03-27,23.0,0.0,3773.0,9.0,2074.0,,
ORR,,2022-2023,-95,2023,3,28,2023-03-28,11.0,0.0,3773.0,21.0,2095.0,,
ORR,,2022-2023,-94,2023,3,29,2023-03-29,12.0,0.0,3773.0,20.0,2115.0,,
ORR,,2022-2023,-93,2023,3,30,2023-03-30,14.0,0.0,3773.0,18.0,2133.0,,
