IYEAR,IMONTH,IDAY,AVG_DAILY_TEMP_F,DATE,COLD_F,HOT_F,INDEX,CUMM_COLD_F,CUMM_HOT_F
2011,7,1,76.0,2011-07-01,0.0,44.0,0,0.0,44.0
2011,7,2,69.0,2011-07-02,0.0,37.0,1,0.0,81.0
2011,7,3,64.0,2011-07-03,0.0,32.0,2,0.0,113.0
2011,7,4,72.0,2011-07-04,0.0,40.0,3,0.0,153.0
2011,7,5,71.0,2011-07-05,0.0,39.0,4,0.0,192.0
2011,7,6,66.0,2011-07-06,0.0,34.0,5,0.0,226.0
2011,7,7,68.0,2011-07-07,0.0,36.0,6,0.0,262.0
2011,7,8,66.0,2011-07-08,0.0,34.0,7,0.0,296.0
2011,7,9,67.0,2011-07-09,0.0,35.0,8,0.0,331.0
2011,7,10,73.0,2011-07-10,0.0,41.0,9,0.0,372.0
2011,7,11,69.0,2011-07-11,0.0,37.0,10,0.0,409.0
2011,7,12,62.0,2011-07-12,0.0,30.0,11,0.0,439.0
2011,7,13,57.0,2011-07-13,0.0,25.0,12,0.0,464.0
2011,7,14,60.0,2011-07-14,0.0,28.0,13,0.0,492.0
2011,7,15,67.0,2011-07-15,0.0,35.0,14,0.0,527.0
2011,7,16,75.0,2011-07-16,0.0,43.0,15,0.0,570.0
2011,7,17,76.0,2011-07-17,0.0,44.0,16,0.0,614.0
2011,7,18,76.0,2011-07-18,0.0,44.0,17,0.0,658.0
2011,7,19,70.0,2011-07-19,0.0,38.0,18,0.0,696.0
2011,7,20,78.0,2011-07-20,0.0,46.0,19,0.0,742.0
2011,7,21,74.0,2011-07-21,0.0,42.0,20,0.0,784.0
2011,7,22,72.0,2011-07-22,0.0,40.0,21,0.0,824.0
2011,7,23,59.0,2011-07-23,0.0,27.0,22,0.0,851.0
2011,7,24,61.0,2011-07-24,0.0,29.0,23,0.0,880.0
2011,7,25,68.0,2011-07-25,0.0,36.0,24,0.0,916.0
2011,7,26,63.0,2011-07-26,0.0,31.0,25,0.0,947.0
2011,7,27,65.0,2011-07-27,0.0,33.0,26,0.0,980.0
2011,7,28,72.0,2011-07-28,0.0,40.0,27,0.0,1020.0
2011,7,29,70.0,2011-07-29,0.0,38.0,28,0.0,1058.0
2011,7,30,69.0,2011-07-30,0.0,37.0,29,0.0,1095.0
2011,7,31,69.0,2011-07-31,0.0,37.0,30,0.0,1132.0
2011,8,1,69.0,2011-08-01,0.0,37.0,31,0.0,1169.0
2011,8,2,74.0,2011-08-02,0.0,42.0,32,0.0,1211.0
2011,8,3,69.0,2011-08-03,0.0,37.0,33,0.0,1248.0
2011,8,4,72.0,2011-08-04,0.0,40.0,34,0.0,1288.0
2011,8,5,72.0,2011-08-05,0.0,40.0,35,0.0,1328.0
