IYEAR,IMONTH,IDAY,AVG_DAILY_TEMP_F,DATE,COLD_F,HOT_F,INDEX,CUMM_COLD_F,CUMM_HOT_F
2015,7,1,61.0,2015-07-01,0.0,29.0,0,0.0,29.0
2015,7,2,98.0,2015-07-02,0.0,66.0,1,0.0,95.0
2015,7,3,69.0,2015-07-03,0.0,37.0,2,0.0,132.0
2015,7,4,66.0,2015-07-04,0.0,34.0,3,0.0,166.0
2015,7,5,70.0,2015-07-05,0.0,38.0,4,0.0,204.0
2015,7,9,76.0,2015-07-09,0.0,44.0,5,0.0,248.0
2015,7,10,70.0,2015-07-10,0.0,38.0,6,0.0,286.0
2015,7,11,72.0,2015-07-11,0.0,40.0,7,0.0,326.0
2015,7,12,71.0,2015-07-12,0.0,39.0,8,0.0,365.0
2015,7,13,69.0,2015-07-13,0.0,37.0,9,0.0,402.0
2015,7,14,69.0,2015-07-14,0.0,37.0,10,0.0,439.0
2015,7,15,65.0,2015-07-15,0.0,33.0,11,0.0,472.0
2015,7,16,68.0,2015-07-16,0.0,36.0,12,0.0,508.0
2015,7,17,70.0,2015-07-17,0.0,38.0,13,0.0,546.0
2015,7,18,71.0,2015-07-18,0.0,39.0,14,0.0,585.0
2015,7,19,67.0,2015-07-19,0.0,35.0,15,0.0,620.0
2015,7,20,66.0,2015-07-20,0.0,34.0,16,0.0,654.0
2015,7,21,64.0,2015-07-21,0.0,32.0,17,0.0,686.0
2015,7,22,63.0,2015-07-22,0.0,31.0,18,0.0,717.0
2015,7,23,73.0,2015-07-23,0.0,41.0,19,0.0,758.0
2015,7,24,71.0,2015-07-24,0.0,39.0,20,0.0,797.0
2015,7,25,69.0,2015-07-25,0.0,37.0,21,0.0,834.0
2015,7,26,75.0,2015-07-26,0.0,43.0,22,0.0,877.0
2015,7,27,76.0,2015-07-27,0.0,44.0,23,0.0,921.0
2015,7,28,73.0,2015-07-28,0.0,41.0,24,0.0,962.0
2015,7,29,66.0,2015-07-29,0.0,34.0,25,0.0,996.0
2015,7,30,67.0,2015-07-30,0.0,35.0,26,0.0,1031.0
2015,7,31,65.0,2015-07-31,0.0,33.0,27,0.0,1064.0
2015,8,1,67.0,2015-08-01,0.0,35.0,28,0.0,1099.0
2015,8,2,66.0,2015-08-02,0.0,34.0,29,0.0,1133.0
2015,8,3,61.0,2015-08-03,0.0,29.0,30,0.0,1162.0
