IYEAR,IMONTH,IDAY,AVG_DAILY_TEMP_F,DATE,COLD_F,HOT_F,INDEX,CUMM_COLD_F,CUMM_HOT_F
2010,7,1,64.0,2010-07-01,0.0,32.0,0,0.0,32.0
2010,7,2,75.0,2010-07-02,0.0,43.0,1,0.0,75.0
2010,7,3,78.0,2010-07-03,0.0,46.0,2,0.0,121.0
2010,7,4,72.0,2010-07-04,0.0,40.0,3,0.0,161.0
2010,7,5,71.0,2010-07-05,0.0,39.0,4,0.0,200.0
2010,7,6,72.0,2010-07-06,0.0,40.0,5,0.0,240.0
2010,7,7,65.0,2010-07-07,0.0,33.0,6,0.0,273.0
2010,7,8,67.0,2010-07-08,0.0,35.0,7,0.0,308.0
2010,7,9,65.0,2010-07-09,0.0,33.0,8,0.0,341.0
2010,7,10,69.0,2010-07-10,0.0,37.0,9,0.0,378.0
2010,7,11,69.0,2010-07-11,0.0,37.0,10,0.0,415.0
2010,7,12,60.0,2010-07-12,0.0,28.0,11,0.0,443.0
2010,7,13,63.0,2010-07-13,0.0,31.0,12,0.0,474.0
2010,7,14,385.0,2010-07-14,0.0,353.0,13,0.0,827.0
2010,7,15,66.0,2010-07-15,0.0,34.0,14,0.0,861.0
2010,7,16,67.0,2010-07-16,0.0,35.0,15,0.0,896.0
2010,7,17,66.0,2010-07-17,0.0,34.0,16,0.0,930.0
2010,7,18,69.0,2010-07-18,0.0,37.0,17,0.0,967.0
2010,7,19,64.0,2010-07-19,0.0,32.0,18,0.0,999.0
2010,7,20,63.0,2010-07-20,0.0,31.0,19,0.0,1030.0
2010,7,21,66.0,2010-07-21,0.0,34.0,20,0.0,1064.0
2010,7,22,65.0,2010-07-22,0.0,33.0,21,0.0,1097.0
2010,7,23,67.0,2010-07-23,0.0,35.0,22,0.0,1132.0
2010,7,24,66.0,2010-07-24,0.0,34.0,23,0.0,1166.0
2010,7,25,67.0,2010-07-25,0.0,35.0,24,0.0,1201.0
2010,7,26,68.0,2010-07-26,0.0,36.0,25,0.0,1237.0
2010,7,27,72.0,2010-07-27,0.0,40.0,26,0.0,1277.0
2010,7,28,67.0,2010-07-28,0.0,35.0,27,0.0,1312.0
2010,7,29,65.0,2010-07-29,0.0,33.0,28,0.0,1345.0
2010,7,30,64.0,2010-07-30,0.0,32.0,29,0.0,1377.0
2010,7,31,64.0,2010-07-31,0.0,32.0,30,0.0,1409.0
2010,8,1,70.0,2010-08-01,0.0,38.0,31,0.0,1447.0
2010,8,2,67.0,2010-08-02,0.0,35.0,32,0.0,1482.0
2010,8,3,69.0,2010-08-03,0.0,37.0,33,0.0,1519.0
2010,8,4,68.0,2010-08-04,0.0,36.0,34,0.0,1555.0
2010,8,5,63.0,2010-08-05,0.0,31.0,35,0.0,1586.0
2010,8,6,59.0,2010-08-06,0.0,27.0,36,0.0,1613.0
2010,8,7,59.0,2010-08-07,0.0,27.0,37,0.0,1640.0
2010,8,8,69.0,2010-08-08,0.0,37.0,38,0.0,1677.0
2010,8,9,72.0,2010-08-09,0.0,40.0,39,0.0,1717.0
2010,8,10,73.0,2010-08-10,0.0,41.0,40,0.0,1758.0
2010,8,11,74.0,2010-08-11,0.0,42.0,41,0.0,1800.0
2010,8,12,72.0,2010-08-12,0.0,40.0,42,0.0,1840.0
2010,8,13,72.0,2010-08-13,0.0,40.0,43,0.0,1880.0
2010,8,14,70.0,2010-08-14,0.0,38.0,44,0.0,1918.0
2010,8,15,60.0,2010-08-15,0.0,28.0,45,0.0,1946.0
2010,8,16,56.0,2010-08-16,0.0,24.0,46,0.0,1970.0
2010,8,17,57.0,2010-08-17,0.0,25.0,47,0.0,1995.0
2010,8,18,61.0,2010-08-18,0.0,29.0,48,0.0,2024.0
2010,8,19,58.0,2010-08-19,0.0,26.0,49,0.0,2050.0
2010,8,20,60.0,2010-08-20,0.0,28.0,50,0.0,2078.0
2010,8,21,67.0,2010-08-21,0.0,35.0,51,0.0,2113.0
2010,8,22,67.0,2010-08-22,0.0,35.0,52,0.0,2148.0
2010,8,23,73.0,2010-08-23,0.0,41.0,53,0.0,2189.0
2010,8,24,65.0,2010-08-24,0.0,33.0,54,0.0,2222.0
2010,8,25,58.0,2010-08-25,0.0,26.0,55,0.0,2248.0
2010,8,26,57.0,2010-08-26,0.0,25.0,56,0.0,2273.0
2010,8,27,65.0,2010-08-27,0.0,33.0,57,0.0,2306.0
2010,8,28,98.0,2010-08-28,0.0,66.0,58,0.0,2372.0
2010,8,29,74.0,2010-08-29,0.0,42.0,59,0.0,2414.0
2010,8,30,128.0,2010-08-30,0.0,96.0,60,0.0,2510.0
2010,8,31,74.0,2010-08-31,0.0,42.0,61,0.0,2552.0
2010,9,1,62.0,2010-09-01,0.0,30.0,62,0.0,2582.0
2010,9,2,58.0,2010-09-02,0.0,26.0,63,0.0,2608.0
2010,9,3,53.0,2010-09-03,0.0,21.0,64,0.0,2629.0
2010,9,4,49.0,2010-09-04,0.0,17.0,65,0.0,2646.0
2010,9,5,48.0,2010-09-05,0.0,16.0,66,0.0,2662.0
2010,9,6,51.0,2010-09-06,0.0,19.0,67,0.0,2681.0
2010,9,7,49.0,2010-09-07,0.0,17.0,68,0.0,2698.0
2010,9,8,48.0,2010-09-08,0.0,16.0,69,0.0,2714.0
2010,9,9,47.0,2010-09-09,0.0,15.0,70,0.0,2729.0
2010,9,10,52.0,2010-09-10,0.0,20.0,71,0.0,2749.0
2010,9,11,56.0,2010-09-11,0.0,24.0,72,0.0,2773.0
2010,9,12,53.0,2010-09-12,0.0,21.0,73,0.0,2794.0
2010,9,13,51.0,2010-09-13,0.0,19.0,74,0.0,2813.0
2010,9,14,47.0,2010-09-14,0.0,15.0,75,0.0,2828.0
2010,9,15,40.0,2010-09-15,0.0,8.0,76,0.0,2836.0
2010,9,16,46.0,2010-09-16,0.0,14.0,77,0.0,2850.0
2010,9,17,51.0,2010-09-17,0.0,19.0,78,0.0,2869.0
2010,9,18,45.0,2010-09-18,0.0,13.0,79,0.0,2882.0
2010,9,19,44.0,2010-09-19,0.0,12.0,80,0.0,2894.0
2010,9,20,43.0,2010-09-20,0.0,11.0,81,0.0,2905.0
2010,9,21,55.0,2010-09-21,0.0,23.0,82,0.0,2928.0
2010,9,22,49.0,2010-09-22,0.0,17.0,83,0.0,2945.0
2010,9,23,444.0,2010-09-23,0.0,412.0,84,0.0,3357.0
2010,9,24,1286.0,2010-09-24,0.0,1254.0,85,0.0,4611.0
2010,9,25,45.0,2010-09-25,0.0,13.0,86,0.0,4624.0
