IYEAR,IMONTH,IDAY,AVG_DAILY_TEMP_F,DATE,COLD_F,HOT_F,INDEX,CUMM_COLD_F,CUMM_HOT_F
2022,7,1,61.0,2022-07-01,0.0,29.0,0,0.0,29.0
2022,7,2,59.0,2022-07-02,0.0,27.0,1,0.0,56.0
2022,7,3,59.0,2022-07-03,0.0,27.0,2,0.0,83.0
2022,7,4,65.0,2022-07-04,0.0,33.0,3,0.0,116.0
2022,7,5,115.0,2022-07-05,0.0,83.0,4,0.0,199.0
2022,7,6,64.0,2022-07-06,0.0,32.0,5,0.0,231.0
2022,7,7,67.0,2022-07-07,0.0,35.0,6,0.0,266.0
2022,7,8,67.0,2022-07-08,0.0,35.0,7,0.0,301.0
2022,7,9,67.0,2022-07-09,0.0,35.0,8,0.0,336.0
2022,7,10,96.0,2022-07-10,0.0,64.0,9,0.0,400.0
2022,7,11,66.0,2022-07-11,0.0,34.0,10,0.0,434.0
2022,7,12,62.0,2022-07-12,0.0,30.0,11,0.0,464.0
2022,7,13,62.0,2022-07-13,0.0,30.0,12,0.0,494.0
2022,7,14,63.0,2022-07-14,0.0,31.0,13,0.0,525.0
2022,7,15,69.0,2022-07-15,0.0,37.0,14,0.0,562.0
2022,7,16,70.0,2022-07-16,0.0,38.0,15,0.0,600.0
2022,7,17,72.0,2022-07-17,0.0,40.0,16,0.0,640.0
2022,7,18,73.0,2022-07-18,0.0,41.0,17,0.0,681.0
2022,7,19,76.0,2022-07-19,0.0,44.0,18,0.0,725.0
2022,7,20,68.0,2022-07-20,0.0,36.0,19,0.0,761.0
2022,7,21,70.0,2022-07-21,0.0,38.0,20,0.0,799.0
2022,7,22,93.0,2022-07-22,0.0,61.0,21,0.0,860.0
2022,7,23,64.0,2022-07-23,0.0,32.0,22,0.0,892.0
2022,7,24,61.0,2022-07-24,0.0,29.0,23,0.0,921.0
2022,7,25,61.0,2022-07-25,0.0,29.0,24,0.0,950.0
2022,7,26,62.0,2022-07-26,0.0,30.0,25,0.0,980.0
2022,7,27,62.0,2022-07-27,0.0,30.0,26,0.0,1010.0
2022,7,28,59.0,2022-07-28,0.0,27.0,27,0.0,1037.0
2022,7,29,62.0,2022-07-29,0.0,30.0,28,0.0,1067.0
2022,7,30,68.0,2022-07-30,0.0,36.0,29,0.0,1103.0
2022,7,31,70.0,2022-07-31,0.0,38.0,30,0.0,1141.0
2022,8,1,65.0,2022-08-01,0.0,33.0,31,0.0,1174.0
2022,8,2,65.0,2022-08-02,0.0,33.0,32,0.0,1207.0
2022,8,3,66.0,2022-08-03,0.0,34.0,33,0.0,1241.0
2022,8,4,62.0,2022-08-04,0.0,30.0,34,0.0,1271.0
2022,8,5,70.0,2022-08-05,0.0,38.0,35,0.0,1309.0
2022,8,6,69.0,2022-08-06,0.0,37.0,36,0.0,1346.0
2022,8,7,61.0,2022-08-07,0.0,29.0,37,0.0,1375.0
2022,8,8,62.0,2022-08-08,0.0,30.0,38,0.0,1405.0
2022,8,9,68.0,2022-08-09,0.0,36.0,39,0.0,1441.0
2022,8,10,67.0,2022-08-10,0.0,35.0,40,0.0,1476.0
2022,8,11,85.0,2022-08-11,0.0,53.0,41,0.0,1529.0
2022,8,12,60.0,2022-08-12,0.0,28.0,42,0.0,1557.0
2022,8,13,90.0,2022-08-13,0.0,58.0,43,0.0,1615.0
2022,8,14,66.0,2022-08-14,0.0,34.0,44,0.0,1649.0
2022,8,15,67.0,2022-08-15,0.0,35.0,45,0.0,1684.0
2022,8,16,63.0,2022-08-16,0.0,31.0,46,0.0,1715.0
2022,8,17,68.0,2022-08-17,0.0,36.0,47,0.0,1751.0
2022,8,18,67.0,2022-08-18,0.0,35.0,48,0.0,1786.0
2022,8,19,64.0,2022-08-19,0.0,32.0,49,0.0,1818.0
2022,8,20,67.0,2022-08-20,0.0,35.0,50,0.0,1853.0
2022,8,21,62.0,2022-08-21,0.0,30.0,51,0.0,1883.0
2022,8,22,67.0,2022-08-22,0.0,35.0,52,0.0,1918.0
2022,8,23,69.0,2022-08-23,0.0,37.0,53,0.0,1955.0
2022,8,24,63.0,2022-08-24,0.0,31.0,54,0.0,1986.0
2022,8,25,62.0,2022-08-25,0.0,30.0,55,0.0,2016.0
2022,8,26,62.0,2022-08-26,0.0,30.0,56,0.0,2046.0
2022,8,27,65.0,2022-08-27,0.0,33.0,57,0.0,2079.0
2022,8,28,70.0,2022-08-28,0.0,38.0,58,0.0,2117.0
2022,8,29,64.0,2022-08-29,0.0,32.0,59,0.0,2149.0
2022,8,30,63.0,2022-08-30,0.0,31.0,60,0.0,2180.0
2022,8,31,67.0,2022-08-31,0.0,35.0,61,0.0,2215.0
2022,9,1,71.0,2022-09-01,0.0,39.0,62,0.0,2254.0
2022,9,2,70.0,2022-09-02,0.0,38.0,63,0.0,2292.0
2022,9,3,57.0,2022-09-03,0.0,25.0,64,0.0,2317.0
2022,9,4,54.0,2022-09-04,0.0,22.0,65,0.0,2339.0
2022,9,5,57.0,2022-09-05,0.0,25.0,66,0.0,2364.0
2022,9,6,63.0,2022-09-06,0.0,31.0,67,0.0,2395.0
2022,9,7,65.0,2022-09-07,0.0,33.0,68,0.0,2428.0
2022,9,8,67.0,2022-09-08,0.0,35.0,69,0.0,2463.0
2022,9,9,61.0,2022-09-09,0.0,29.0,70,0.0,2492.0
2022,9,10,54.0,2022-09-10,0.0,22.0,71,0.0,2514.0
2022,9,11,51.0,2022-09-11,0.0,19.0,72,0.0,2533.0
2022,9,12,55.0,2022-09-12,0.0,23.0,73,0.0,2556.0
2022,9,13,59.0,2022-09-13,0.0,27.0,74,0.0,2583.0
2022,9,14,53.0,2022-09-14,0.0,21.0,75,0.0,2604.0
2022,9,15,58.0,2022-09-15,0.0,26.0,76,0.0,2630.0
2022,9,16,59.0,2022-09-16,0.0,27.0,77,0.0,2657.0
2022,9,17,63.0,2022-09-17,0.0,31.0,78,0.0,2688.0
2022,9,18,62.0,2022-09-18,0.0,30.0,79,0.0,2718.0
2022,9,19,62.0,2022-09-19,0.0,30.0,80,0.0,2748.0
2022,9,20,65.0,2022-09-20,0.0,33.0,81,0.0,2781.0
2022,9,21,53.0,2022-09-21,0.0,21.0,82,0.0,2802.0
2022,9,22,48.0,2022-09-22,0.0,16.0,83,0.0,2818.0
2022,9,23,46.0,2022-09-23,0.0,14.0,84,0.0,2832.0
2022,9,24,51.0,2022-09-24,0.0,19.0,85,0.0,2851.0
2022,9,25,53.0,2022-09-25,0.0,21.0,86,0.0,2872.0
2022,9,26,47.0,2022-09-26,0.0,15.0,87,0.0,2887.0
2022,9,27,41.0,2022-09-27,0.0,9.0,88,0.0,2896.0
2022,9,28,40.0,2022-09-28,0.0,8.0,89,0.0,2904.0
