IYEAR,IMONTH,IDAY,AVG_DAILY_TEMP_F,DATE,COLD_F,HOT_F,INDEX,CUMM_COLD_F,CUMM_HOT_F
2013,7,1,66.0,2013-07-01,0.0,34.0,0,0.0,34.0
2013,7,2,63.0,2013-07-02,0.0,31.0,1,0.0,65.0
2013,7,3,65.0,2013-07-03,0.0,33.0,2,0.0,98.0
2013,7,4,69.0,2013-07-04,0.0,37.0,3,0.0,135.0
2013,7,5,75.0,2013-07-05,0.0,43.0,4,0.0,178.0
2013,7,6,72.0,2013-07-06,0.0,40.0,5,0.0,218.0
2013,7,7,68.0,2013-07-07,0.0,36.0,6,0.0,254.0
2013,7,8,66.0,2013-07-08,0.0,34.0,7,0.0,288.0
2013,7,9,67.0,2013-07-09,0.0,35.0,8,0.0,323.0
2013,7,10,63.0,2013-07-10,0.0,31.0,9,0.0,354.0
2013,7,11,65.0,2013-07-11,0.0,33.0,10,0.0,387.0
2013,7,12,73.0,2013-07-12,0.0,41.0,11,0.0,428.0
2013,7,13,74.0,2013-07-13,0.0,42.0,12,0.0,470.0
2013,7,14,68.0,2013-07-14,0.0,36.0,13,0.0,506.0
2013,7,15,67.0,2013-07-15,0.0,35.0,14,0.0,541.0
2013,7,16,73.0,2013-07-16,0.0,41.0,15,0.0,582.0
2013,7,17,74.0,2013-07-17,0.0,42.0,16,0.0,624.0
2013,7,18,72.0,2013-07-18,0.0,40.0,17,0.0,664.0
2013,7,19,68.0,2013-07-19,0.0,36.0,18,0.0,700.0
2013,7,20,60.0,2013-07-20,0.0,28.0,19,0.0,728.0
2013,7,21,57.0,2013-07-21,0.0,25.0,20,0.0,753.0
2013,7,22,64.0,2013-07-22,0.0,32.0,21,0.0,785.0
2013,7,23,60.0,2013-07-23,0.0,28.0,22,0.0,813.0
2013,7,24,59.0,2013-07-24,0.0,27.0,23,0.0,840.0
2013,7,25,63.0,2013-07-25,0.0,31.0,24,0.0,871.0
2013,7,26,54.0,2013-07-26,0.0,22.0,25,0.0,893.0
