IYEAR,IMONTH,IDAY,AVG_DAILY_TEMP_F,DATE,COLD_F,HOT_F,INDEX,CUMM_COLD_F,CUMM_HOT_F
2019,7,1,72.0,2019-07-01,0.0,40.0,0,0.0,40.0
2019,7,2,68.0,2019-07-02,0.0,36.0,1,0.0,76.0
2019,7,3,72.0,2019-07-03,0.0,40.0,2,0.0,116.0
2019,7,4,72.0,2019-07-04,0.0,40.0,3,0.0,156.0
2019,7,5,69.0,2019-07-05,0.0,37.0,4,0.0,193.0
2019,7,6,67.0,2019-07-06,0.0,35.0,5,0.0,228.0
2019,7,7,61.0,2019-07-07,0.0,29.0,6,0.0,257.0
2019,7,8,70.0,2019-07-08,0.0,38.0,7,0.0,295.0
2019,7,9,73.0,2019-07-09,0.0,41.0,8,0.0,336.0
2019,7,10,67.0,2019-07-10,0.0,35.0,9,0.0,371.0
2019,7,11,64.0,2019-07-11,0.0,32.0,10,0.0,403.0
2019,7,12,70.0,2019-07-12,0.0,38.0,11,0.0,441.0
2019,7,13,66.0,2019-07-13,0.0,34.0,12,0.0,475.0
2019,7,14,68.0,2019-07-14,0.0,36.0,13,0.0,511.0
2019,7,15,75.0,2019-07-15,0.0,43.0,14,0.0,554.0
2019,7,16,71.0,2019-07-16,0.0,39.0,15,0.0,593.0
2019,7,17,68.0,2019-07-17,0.0,36.0,16,0.0,629.0
2019,7,18,70.0,2019-07-18,0.0,38.0,17,0.0,667.0
2019,7,19,71.0,2019-07-19,0.0,39.0,18,0.0,706.0
2019,7,20,66.0,2019-07-20,0.0,34.0,19,0.0,740.0
2019,7,21,62.0,2019-07-21,0.0,30.0,20,0.0,770.0
2019,7,22,61.0,2019-07-22,0.0,29.0,21,0.0,799.0
2019,7,23,65.0,2019-07-23,0.0,33.0,22,0.0,832.0
2019,7,24,69.0,2019-07-24,0.0,37.0,23,0.0,869.0
2019,7,25,69.0,2019-07-25,0.0,37.0,24,0.0,906.0
2019,7,26,68.0,2019-07-26,0.0,36.0,25,0.0,942.0
2019,7,27,67.0,2019-07-27,0.0,35.0,26,0.0,977.0
2019,7,28,67.0,2019-07-28,0.0,35.0,27,0.0,1012.0
2019,7,29,63.0,2019-07-29,0.0,31.0,28,0.0,1043.0
2019,7,30,57.0,2019-07-30,0.0,25.0,29,0.0,1068.0
2019,7,31,60.0,2019-07-31,0.0,28.0,30,0.0,1096.0
2019,8,1,68.0,2019-08-01,0.0,36.0,31,0.0,1132.0
2019,8,2,73.0,2019-08-02,0.0,41.0,32,0.0,1173.0
2019,8,3,70.0,2019-08-03,0.0,38.0,33,0.0,1211.0
2019,8,4,70.0,2019-08-04,0.0,38.0,34,0.0,1249.0
2019,8,5,68.0,2019-08-05,0.0,36.0,35,0.0,1285.0
2019,8,6,66.0,2019-08-06,0.0,34.0,36,0.0,1319.0
2019,8,7,67.0,2019-08-07,0.0,35.0,37,0.0,1354.0
2019,8,8,60.0,2019-08-08,0.0,28.0,38,0.0,1382.0
2019,8,9,61.0,2019-08-09,0.0,29.0,39,0.0,1411.0
2019,8,10,62.0,2019-08-10,0.0,30.0,40,0.0,1441.0
2019,8,11,66.0,2019-08-11,0.0,34.0,41,0.0,1475.0
2019,8,12,64.0,2019-08-12,0.0,32.0,42,0.0,1507.0
2019,8,13,61.0,2019-08-13,0.0,29.0,43,0.0,1536.0
2019,8,14,60.0,2019-08-14,0.0,28.0,44,0.0,1564.0
2019,8,15,63.0,2019-08-15,0.0,31.0,45,0.0,1595.0
2019,8,16,66.0,2019-08-16,0.0,34.0,46,0.0,1629.0
2019,8,17,67.0,2019-08-17,0.0,35.0,47,0.0,1664.0
2019,8,18,64.0,2019-08-18,0.0,32.0,48,0.0,1696.0
