IYEAR,IMONTH,IDAY,AVG_DAILY_TEMP_F,DATE,COLD_F,HOT_F,INDEX,CUMM_COLD_F,CUMM_HOT_F
2021,7,1,68.0,2021-07-01,0.0,36.0,0,0.0,36.0
2021,7,2,70.0,2021-07-02,0.0,38.0,1,0.0,74.0
2021,7,3,76.0,2021-07-03,0.0,44.0,2,0.0,118.0
2021,7,4,76.0,2021-07-04,0.0,44.0,3,0.0,162.0
2021,7,5,77.0,2021-07-05,0.0,45.0,4,0.0,207.0
2021,7,6,66.0,2021-07-06,0.0,34.0,5,0.0,241.0
2021,7,7,60.0,2021-07-07,0.0,28.0,6,0.0,269.0
2021,7,8,59.0,2021-07-08,0.0,27.0,7,0.0,296.0
2021,7,9,63.0,2021-07-09,0.0,31.0,8,0.0,327.0
2021,7,10,67.0,2021-07-10,0.0,35.0,9,0.0,362.0
2021,7,11,69.0,2021-07-11,0.0,37.0,10,0.0,399.0
2021,7,12,72.0,2021-07-12,0.0,40.0,11,0.0,439.0
2021,7,13,71.0,2021-07-13,0.0,39.0,12,0.0,478.0
2021,7,14,67.0,2021-07-14,0.0,35.0,13,0.0,513.0
2021,7,15,66.0,2021-07-15,0.0,34.0,14,0.0,547.0
2021,7,16,71.0,2021-07-16,0.0,39.0,15,0.0,586.0
2021,7,17,122.0,2021-07-17,0.0,90.0,16,0.0,676.0
2021,7,18,76.0,2021-07-18,0.0,44.0,17,0.0,720.0
2021,7,19,70.0,2021-07-19,0.0,38.0,18,0.0,758.0
2021,7,20,68.0,2021-07-20,0.0,36.0,19,0.0,794.0
2021,7,21,61.0,2021-07-21,0.0,29.0,20,0.0,823.0
2021,7,22,68.0,2021-07-22,0.0,36.0,21,0.0,859.0
2021,7,23,75.0,2021-07-23,0.0,43.0,22,0.0,902.0
2021,7,24,73.0,2021-07-24,0.0,41.0,23,0.0,943.0
2021,7,25,71.0,2021-07-25,0.0,39.0,24,0.0,982.0
2021,7,26,67.0,2021-07-26,0.0,35.0,25,0.0,1017.0
2021,7,27,68.0,2021-07-27,0.0,36.0,26,0.0,1053.0
2021,7,28,68.0,2021-07-28,0.0,36.0,27,0.0,1089.0
2021,7,29,93.0,2021-07-29,0.0,61.0,28,0.0,1150.0
2021,7,30,87.0,2021-07-30,0.0,55.0,29,0.0,1205.0
2021,7,31,133.0,2021-07-31,0.0,101.0,30,0.0,1306.0
