IYEAR,IMONTH,IDAY,AVG_DAILY_TEMP_F,DATE,COLD_F,HOT_F,INDEX,CUMM_COLD_F,CUMM_HOT_F
2017,7,1,59.0,2017-07-01,0.0,27.0,0,0.0,27.0
2017,7,2,59.0,2017-07-02,0.0,27.0,1,0.0,54.0
2017,7,3,61.0,2017-07-03,0.0,29.0,2,0.0,83.0
2017,7,4,68.0,2017-07-04,0.0,36.0,3,0.0,119.0
2017,7,5,98.0,2017-07-05,0.0,66.0,4,0.0,185.0
2017,7,6,71.0,2017-07-06,0.0,39.0,5,0.0,224.0
2017,7,7,64.0,2017-07-07,0.0,32.0,6,0.0,256.0
2017,7,8,63.0,2017-07-08,0.0,31.0,7,0.0,287.0
2017,7,9,65.0,2017-07-09,0.0,33.0,8,0.0,320.0
2017,7,10,67.0,2017-07-10,0.0,35.0,9,0.0,355.0
2017,7,11,61.0,2017-07-11,0.0,29.0,10,0.0,384.0
2017,7,12,58.0,2017-07-12,0.0,26.0,11,0.0,410.0
2017,7,13,55.0,2017-07-13,0.0,23.0,12,0.0,433.0
2017,7,14,61.0,2017-07-14,0.0,29.0,13,0.0,462.0
2017,7,15,68.0,2017-07-15,0.0,36.0,14,0.0,498.0
2017,7,16,63.0,2017-07-16,0.0,31.0,15,0.0,529.0
2017,7,17,64.0,2017-07-17,0.0,32.0,16,0.0,561.0
2017,7,18,71.0,2017-07-18,0.0,39.0,17,0.0,600.0
2017,7,19,64.0,2017-07-19,0.0,32.0,18,0.0,632.0
2017,7,20,69.0,2017-07-20,0.0,37.0,19,0.0,669.0
2017,7,21,66.0,2017-07-21,0.0,34.0,20,0.0,703.0
2017,7,22,64.0,2017-07-22,0.0,32.0,21,0.0,735.0
2017,7,23,90.0,2017-07-23,0.0,58.0,22,0.0,793.0
2017,7,24,65.0,2017-07-24,0.0,33.0,23,0.0,826.0
2017,7,25,66.0,2017-07-25,0.0,34.0,24,0.0,860.0
2017,7,26,69.0,2017-07-26,0.0,37.0,25,0.0,897.0
2017,7,27,68.0,2017-07-27,0.0,36.0,26,0.0,933.0
2017,7,28,67.0,2017-07-28,0.0,35.0,27,0.0,968.0
2017,7,29,96.0,2017-07-29,0.0,64.0,28,0.0,1032.0
2017,7,30,179.0,2017-07-30,0.0,147.0,29,0.0,1179.0
2017,7,31,69.0,2017-07-31,0.0,37.0,30,0.0,1216.0
2017,8,1,72.0,2017-08-01,0.0,40.0,31,0.0,1256.0
2017,8,2,62.0,2017-08-02,0.0,30.0,32,0.0,1286.0
2017,8,3,57.0,2017-08-03,0.0,25.0,33,0.0,1311.0
2017,8,4,58.0,2017-08-04,0.0,26.0,34,0.0,1337.0
2017,8,5,60.0,2017-08-05,0.0,28.0,35,0.0,1365.0
2017,8,6,59.0,2017-08-06,0.0,27.0,36,0.0,1392.0
2017,8,7,61.0,2017-08-07,0.0,29.0,37,0.0,1421.0
2017,8,8,65.0,2017-08-08,0.0,33.0,38,0.0,1454.0
2017,8,9,64.0,2017-08-09,0.0,32.0,39,0.0,1486.0
2017,8,10,62.0,2017-08-10,0.0,30.0,40,0.0,1516.0
2017,8,11,60.0,2017-08-11,0.0,28.0,41,0.0,1544.0
2017,8,12,61.0,2017-08-12,0.0,29.0,42,0.0,1573.0
2017,8,13,62.0,2017-08-13,0.0,30.0,43,0.0,1603.0
2017,8,14,64.0,2017-08-14,0.0,32.0,44,0.0,1635.0
2017,8,15,63.0,2017-08-15,0.0,31.0,45,0.0,1666.0
2017,8,16,88.0,2017-08-16,0.0,56.0,46,0.0,1722.0
2017,8,17,59.0,2017-08-17,0.0,27.0,47,0.0,1749.0
2017,8,18,61.0,2017-08-18,0.0,29.0,48,0.0,1778.0
2017,8,19,64.0,2017-08-19,0.0,32.0,49,0.0,1810.0
2017,8,20,66.0,2017-08-20,0.0,34.0,50,0.0,1844.0
2017,8,21,57.0,2017-08-21,0.0,25.0,51,0.0,1869.0
2017,8,22,57.0,2017-08-22,0.0,25.0,52,0.0,1894.0
2017,8,23,57.0,2017-08-23,0.0,25.0,53,0.0,1919.0
2017,8,24,52.0,2017-08-24,0.0,20.0,54,0.0,1939.0
2017,8,25,53.0,2017-08-25,0.0,21.0,55,0.0,1960.0
2017,8,26,57.0,2017-08-26,0.0,25.0,56,0.0,1985.0
2017,8,27,58.0,2017-08-27,0.0,26.0,57,0.0,2011.0
2017,8,28,60.0,2017-08-28,0.0,28.0,58,0.0,2039.0
2017,8,29,65.0,2017-08-29,0.0,33.0,59,0.0,2072.0
2017,8,30,66.0,2017-08-30,0.0,34.0,60,0.0,2106.0
2017,8,31,56.0,2017-08-31,0.0,24.0,61,0.0,2130.0
2017,9,1,56.0,2017-09-01,0.0,24.0,62,0.0,2154.0
2017,9,2,64.0,2017-09-02,0.0,32.0,63,0.0,2186.0
2017,9,3,61.0,2017-09-03,0.0,29.0,64,0.0,2215.0
2017,9,4,58.0,2017-09-04,0.0,26.0,65,0.0,2241.0
2017,9,5,51.0,2017-09-05,0.0,19.0,66,0.0,2260.0
2017,9,6,53.0,2017-09-06,0.0,21.0,67,0.0,2281.0
2017,9,7,50.0,2017-09-07,0.0,18.0,68,0.0,2299.0
2017,9,8,49.0,2017-09-08,0.0,17.0,69,0.0,2316.0
2017,9,9,53.0,2017-09-09,0.0,21.0,70,0.0,2337.0
2017,9,10,61.0,2017-09-10,0.0,29.0,71,0.0,2366.0
2017,9,11,68.0,2017-09-11,0.0,36.0,72,0.0,2402.0
2017,9,12,62.0,2017-09-12,0.0,30.0,73,0.0,2432.0
2017,9,13,69.0,2017-09-13,0.0,37.0,74,0.0,2469.0
2017,9,14,91.0,2017-09-14,0.0,59.0,75,0.0,2528.0
2017,9,15,56.0,2017-09-15,0.0,24.0,76,0.0,2552.0
2017,9,16,59.0,2017-09-16,0.0,27.0,77,0.0,2579.0
2017,9,17,52.0,2017-09-17,0.0,20.0,78,0.0,2599.0
2017,9,18,49.0,2017-09-18,0.0,17.0,79,0.0,2616.0
2017,9,19,58.0,2017-09-19,0.0,26.0,80,0.0,2642.0
2017,9,20,62.0,2017-09-20,0.0,30.0,81,0.0,2672.0
2017,9,21,56.0,2017-09-21,0.0,24.0,82,0.0,2696.0
2017,9,22,68.0,2017-09-22,0.0,36.0,83,0.0,2732.0
2017,9,23,67.0,2017-09-23,0.0,35.0,84,0.0,2767.0
2017,9,24,65.0,2017-09-24,0.0,33.0,85,0.0,2800.0
2017,9,25,55.0,2017-09-25,0.0,23.0,86,0.0,2823.0
2017,9,26,51.0,2017-09-26,0.0,19.0,87,0.0,2842.0
2017,9,27,52.0,2017-09-27,0.0,20.0,88,0.0,2862.0
2017,9,28,51.0,2017-09-28,0.0,19.0,89,0.0,2881.0
2017,9,29,48.0,2017-09-29,0.0,16.0,90,0.0,2897.0
2017,9,30,47.0,2017-09-30,0.0,15.0,91,0.0,2912.0
2017,10,1,55.0,2017-10-01,0.0,23.0,92,0.0,2935.0
2017,10,2,56.0,2017-10-02,0.0,24.0,93,0.0,2959.0
2017,10,3,55.0,2017-10-03,0.0,23.0,94,0.0,2982.0
2017,10,4,46.0,2017-10-04,0.0,14.0,95,0.0,2996.0
2017,10,5,46.0,2017-10-05,0.0,14.0,96,0.0,3010.0
2017,10,6,41.0,2017-10-06,0.0,9.0,97,0.0,3019.0
2017,10,7,48.0,2017-10-07,0.0,16.0,98,0.0,3035.0
2017,10,8,51.0,2017-10-08,0.0,19.0,99,0.0,3054.0
2017,10,9,42.0,2017-10-09,0.0,10.0,100,0.0,3064.0
2017,10,10,39.0,2017-10-10,0.0,7.0,101,0.0,3071.0
2017,10,11,43.0,2017-10-11,0.0,11.0,102,0.0,3082.0
2017,10,12,54.0,2017-10-12,0.0,22.0,103,0.0,3104.0
2017,10,13,49.0,2017-10-13,0.0,17.0,104,0.0,3121.0
2017,10,14,38.0,2017-10-14,0.0,6.0,105,0.0,3127.0
2017,10,15,40.0,2017-10-15,0.0,8.0,106,0.0,3135.0
2017,10,16,43.0,2017-10-16,0.0,11.0,107,0.0,3146.0
2017,10,17,52.0,2017-10-17,0.0,20.0,108,0.0,3166.0
2017,10,18,57.0,2017-10-18,0.0,25.0,109,0.0,3191.0
2017,10,19,52.0,2017-10-19,0.0,20.0,110,0.0,3211.0
2017,10,20,59.0,2017-10-20,0.0,27.0,111,0.0,3238.0
2017,10,21,62.0,2017-10-21,0.0,30.0,112,0.0,3268.0
2017,10,22,51.0,2017-10-22,0.0,19.0,113,0.0,3287.0
2017,10,23,49.0,2017-10-23,0.0,17.0,114,0.0,3304.0
2017,10,24,63.0,2017-10-24,0.0,31.0,115,0.0,3335.0
2017,10,25,62.0,2017-10-25,0.0,30.0,116,0.0,3365.0
2017,10,26,89.0,2017-10-26,0.0,57.0,117,0.0,3422.0
2017,10,27,67.0,2017-10-27,0.0,35.0,118,0.0,3457.0
2017,10,28,28.0,2017-10-28,4.0,0.0,119,4.0,3457.0
2017,10,29,54.0,2017-10-29,0.0,22.0,120,4.0,3479.0
2017,10,30,32.0,2017-10-30,0.0,0.0,121,4.0,3479.0
2017,10,31,25.0,2017-10-31,7.0,0.0,122,11.0,3479.0
2017,11,1,25.0,2017-11-01,7.0,0.0,123,18.0,3479.0
2017,11,2,30.0,2017-11-02,2.0,0.0,124,20.0,3479.0
2017,11,3,26.0,2017-11-03,6.0,0.0,125,26.0,3479.0
2017,11,4,27.0,2017-11-04,5.0,0.0,126,31.0,3479.0
2017,11,5,28.0,2017-11-05,4.0,0.0,127,35.0,3479.0
2017,11,6,20.0,2017-11-06,12.0,0.0,128,47.0,3479.0
2017,11,7,16.0,2017-11-07,16.0,0.0,129,63.0,3479.0
2017,11,8,18.0,2017-11-08,14.0,0.0,130,77.0,3479.0
2017,11,9,10.0,2017-11-09,22.0,0.0,131,99.0,3479.0
2017,11,10,1.0,2017-11-10,31.0,0.0,132,130.0,3479.0
2017,11,11,21.0,2017-11-11,11.0,0.0,133,141.0,3479.0
2017,11,12,25.0,2017-11-12,7.0,0.0,134,148.0,3479.0
2017,11,13,26.0,2017-11-13,6.0,0.0,135,154.0,3479.0
2017,11,14,34.0,2017-11-14,0.0,2.0,136,154.0,3481.0
