IYEAR,IMONTH,IDAY,AVG_DAILY_TEMP_F,DATE,COLD_F,HOT_F,INDEX,CUMM_COLD_F,CUMM_HOT_F
2020,7,1,78.0,2020-07-01,0.0,46.0,0,0.0,46.0
2020,7,2,78.0,2020-07-02,0.0,46.0,1,0.0,92.0
2020,7,3,75.0,2020-07-03,0.0,43.0,2,0.0,135.0
2020,7,4,75.0,2020-07-04,0.0,43.0,3,0.0,178.0
2020,7,5,74.0,2020-07-05,0.0,42.0,4,0.0,220.0
2020,7,6,92.0,2020-07-06,0.0,60.0,5,0.0,280.0
2020,7,7,67.0,2020-07-07,0.0,35.0,6,0.0,315.0
2020,7,8,67.0,2020-07-08,0.0,35.0,7,0.0,350.0
2020,7,9,91.0,2020-07-09,0.0,59.0,8,0.0,409.0
2020,7,10,67.0,2020-07-10,0.0,35.0,9,0.0,444.0
2020,7,11,66.0,2020-07-11,0.0,34.0,10,0.0,478.0
2020,7,12,64.0,2020-07-12,0.0,32.0,11,0.0,510.0
2020,7,13,67.0,2020-07-13,0.0,35.0,12,0.0,545.0
2020,7,14,65.0,2020-07-14,0.0,33.0,13,0.0,578.0
2020,7,15,66.0,2020-07-15,0.0,34.0,14,0.0,612.0
2020,7,16,67.0,2020-07-16,0.0,35.0,15,0.0,647.0
2020,7,17,68.0,2020-07-17,0.0,36.0,16,0.0,683.0
2020,7,18,73.0,2020-07-18,0.0,41.0,17,0.0,724.0
2020,7,19,67.0,2020-07-19,0.0,35.0,18,0.0,759.0
2020,7,20,58.0,2020-07-20,0.0,26.0,19,0.0,785.0
2020,7,21,56.0,2020-07-21,0.0,24.0,20,0.0,809.0
2020,7,22,60.0,2020-07-22,0.0,28.0,21,0.0,837.0
2020,7,23,64.0,2020-07-23,0.0,32.0,22,0.0,869.0
2020,7,24,69.0,2020-07-24,0.0,37.0,23,0.0,906.0
2020,7,25,77.0,2020-07-25,0.0,45.0,24,0.0,951.0
2020,7,26,74.0,2020-07-26,0.0,42.0,25,0.0,993.0
2020,7,27,66.0,2020-07-27,0.0,34.0,26,0.0,1027.0
2020,7,28,66.0,2020-07-28,0.0,34.0,27,0.0,1061.0
2020,7,29,62.0,2020-07-29,0.0,30.0,28,0.0,1091.0
2020,7,30,57.0,2020-07-30,0.0,25.0,29,0.0,1116.0
2020,8,1,66.0,2020-08-01,0.0,34.0,30,0.0,1150.0
2020,8,2,61.0,2020-08-02,0.0,29.0,31,0.0,1179.0
2020,8,3,59.0,2020-08-03,0.0,27.0,32,0.0,1206.0
2020,8,4,58.0,2020-08-04,0.0,26.0,33,0.0,1232.0
2020,8,5,61.0,2020-08-05,0.0,29.0,34,0.0,1261.0
2020,8,6,65.0,2020-08-06,0.0,33.0,35,0.0,1294.0
2020,8,7,69.0,2020-08-07,0.0,37.0,36,0.0,1331.0
2020,8,8,71.0,2020-08-08,0.0,39.0,37,0.0,1370.0
2020,8,9,67.0,2020-08-09,0.0,35.0,38,0.0,1405.0
2020,8,10,66.0,2020-08-10,0.0,34.0,39,0.0,1439.0
2020,8,11,66.0,2020-08-11,0.0,34.0,40,0.0,1473.0
2020,8,12,65.0,2020-08-12,0.0,33.0,41,0.0,1506.0
2020,8,13,66.0,2020-08-13,0.0,34.0,42,0.0,1540.0
2020,8,14,70.0,2020-08-14,0.0,38.0,43,0.0,1578.0
2020,8,15,89.0,2020-08-15,0.0,57.0,44,0.0,1635.0
2020,8,16,64.0,2020-08-16,0.0,32.0,45,0.0,1667.0
2020,8,17,62.0,2020-08-17,0.0,30.0,46,0.0,1697.0
