CITY,County,Winter,days_after_Jul_1,IYEAR,IMONTH,IDAY,DATE,AVG_DAILY_TEMP_F,HOT_F,CUMM_HOT_F,COLD_F,CUMM_COLD_F,THAW_DEPTH_in,FROST_DEPTH_in
ORR,,2021-2022,46,2021,8,16,2021-08-16,75.0,43.0,1885.0,0.0,0.0,,
ORR,,2021-2022,47,2021,8,17,2021-08-17,71.0,39.0,1924.0,0.0,0.0,,
ORR,,2021-2022,50,2021,8,20,2021-08-20,139.0,107.0,2031.0,0.0,0.0,,
ORR,,2021-2022,51,2021,8,21,2021-08-21,66.0,34.0,2065.0,0.0,0.0,,
ORR,,2021-2022,52,2021,8,22,2021-08-22,57.0,25.0,2090.0,0.0,0.0,,
ORR,,2021-2022,53,2021,8,23,2021-08-23,66.0,34.0,2124.0,0.0,0.0,,
ORR,,2021-2022,54,2021,8,24,2021-08-24,60.0,28.0,2152.0,0.0,0.0,,
ORR,,2021-2022,55,2021,8,25,2021-08-25,67.0,35.0,2187.0,0.0,0.0,,
ORR,,2021-2022,56,2021,8,26,2021-08-26,56.0,24.0,2211.0,0.0,0.0,,
ORR,,2021-2022,57,2021,8,27,2021-08-27,58.0,26.0,2237.0,0.0,0.0,,
ORR,,2021-2022,58,2021,8,28,2021-08-28,64.0,32.0,2269.0,0.0,0.0,,
ORR,,2021-2022,59,2021,8,29,2021-08-29,65.0,33.0,2302.0,0.0,0.0,,
ORR,,2021-2022,60,2021,8,30,2021-08-30,61.0,29.0,2331.0,0.0,0.0,,
ORR,,2021-2022,61,2021,8,31,2021-08-31,59.0,27.0,2358.0,0.0,0.0,,
ORR,,2021-2022,62,2021,9,1,2021-09-01,63.0,31.0,2389.0,0.0,0.0,,
ORR,,2021-2022,63,2021,9,2,2021-09-02,61.0,29.0,2418.0,0.0,0.0,,
ORR,,2021-2022,64,2021,9,3,2021-09-03,59.0,27.0,2445.0,0.0,0.0,,
ORR,,2021-2022,65,2021,9,4,2021-09-04,61.0,29.0,2474.0,0.0,0.0,,
ORR,,2021-2022,66,2021,9,5,2021-09-05,57.0,25.0,2499.0,0.0,0.0,,
ORR,,2021-2022,67,2021,9,6,2021-09-06,55.0,23.0,2522.0,0.0,0.0,,
ORR,,2021-2022,68,2021,9,7,2021-09-07,61.0,29.0,2551.0,0.0,0.0,,
ORR,,2021-2022,69,2021,9,8,2021-09-08,58.0,26.0,2577.0,0.0,0.0,,
ORR,,2021-2022,70,2021,9,9,2021-09-09,56.0,24.0,2601.0,0.0,0.0,,
ORR,,2021-2022,71,2021,9,10,2021-09-10,60.0,28.0,2629.0,0.0,0.0,,
ORR,,2021-2022,72,2021,9,11,2021-09-11,61.0,29.0,2658.0,0.0,0.0,,
ORR,,2021-2022,73,2021,9,12,2021-09-12,56.0,24.0,2682.0,0.0,0.0,,
ORR,,2021-2022,74,2021,9,13,2021-09-13,53.0,21.0,2703.0,0.0,0.0,,
ORR,,2021-2022,75,2021,9,14,2021-09-14,57.0,25.0,2728.0,0.0,0.0,,
ORR,,2021-2022,76,2021,9,15,2021-09-15,55.0,23.0,2751.0,0.0,0.0,,
ORR,,2021-2022,77,2021,9,16,2021-09-16,64.0,32.0,2783.0,0.0,0.0,,
ORR,,2021-2022,78,2021,9,17,2021-09-17,55.0,23.0,2806.0,0.0,0.0,,
ORR,,2021-2022,79,2021,9,18,2021-09-18,54.0,22.0,2828.0,0.0,0.0,,
ORR,,2021-2022,80,2021,9,19,2021-09-19,71.0,39.0,2867.0,0.0,0.0,,
ORR,,2021-2022,81,2021,9,20,2021-09-20,65.0,33.0,2900.0,0.0,0.0,,
ORR,,2021-2022,82,2021,9,21,2021-09-21,54.0,22.0,2922.0,0.0,0.0,,
ORR,,2021-2022,83,2021,9,22,2021-09-22,52.0,20.0,2942.0,0.0,0.0,,
ORR,,2021-2022,84,2021,9,23,2021-09-23,56.0,24.0,2966.0,0.0,0.0,,
ORR,,2021-2022,85,2021,9,24,2021-09-24,55.0,23.0,2989.0,0.0,0.0,,
ORR,,2021-2022,86,2021,9,25,2021-09-25,52.0,20.0,3009.0,0.0,0.0,,
ORR,,2021-2022,87,2021,9,26,2021-09-26,61.0,29.0,3038.0,0.0,0.0,,
ORR,,2021-2022,88,2021,9,27,2021-09-27,55.0,23.0,3061.0,0.0,0.0,,
ORR,,2021-2022,89,2021,9,28,2021-09-28,60.0,28.0,3089.0,0.0,0.0,,
ORR,,2021-2022,90,2021,9,29,2021-09-29,65.0,33.0,3122.0,0.0,0.0,,
ORR,,2021-2022,91,2021,9,30,2021-09-30,67.0,35.0,3157.0,0.0,0.0,,
ORR,,2021-2022,92,2021,10,1,2021-10-01,64.0,32.0,3189.0,0.0,0.0,,
ORR,,2021-2022,93,2021,10,2,2021-10-02,63.0,31.0,3220.0,0.0,0.0,,
ORR,,2021-2022,94,2021,10,3,2021-10-03,58.0,26.0,3246.0,0.0,0.0,,
ORR,,2021-2022,95,2021,10,4,2021-10-04,56.0,24.0,3270.0,0.0,0.0,,
ORR,,2021-2022,96,2021,10,5,2021-10-05,59.0,27.0,3297.0,0.0,0.0,,
ORR,,2021-2022,97,2021,10,6,2021-10-06,60.0,28.0,3325.0,0.0,0.0,,
ORR,,2021-2022,98,2021,10,7,2021-10-07,61.0,29.0,3354.0,0.0,0.0,,
ORR,,2021-2022,99,2021,10,8,2021-10-08,63.0,31.0,3385.0,0.0,0.0,,
ORR,,2021-2022,100,2021,10,9,2021-10-09,59.0,27.0,3412.0,0.0,0.0,,
ORR,,2021-2022,101,2021,10,10,2021-10-10,60.0,28.0,3440.0,0.0,0.0,,
ORR,,2021-2022,102,2021,10,11,2021-10-11,53.0,21.0,3461.0,0.0,0.0,,
ORR,,2021-2022,103,2021,10,12,2021-10-12,56.0,24.0,3485.0,0.0,0.0,,
ORR,,2021-2022,104,2021,10,13,2021-10-13,51.0,19.0,3504.0,0.0,0.0,,
ORR,,2021-2022,105,2021,10,14,2021-10-14,49.0,17.0,3521.0,0.0,0.0,,
ORR,,2021-2022,106,2021,10,15,2021-10-15,193.0,161.0,3682.0,0.0,0.0,,
ORR,,2021-2022,107,2021,10,16,2021-10-16,43.0,11.0,3693.0,0.0,0.0,,
ORR,,2021-2022,108,2021,10,17,2021-10-17,48.0,16.0,3709.0,0.0,0.0,,
ORR,,2021-2022,109,2021,10,18,2021-10-18,53.0,21.0,3730.0,0.0,0.0,,
ORR,,2021-2022,110,2021,10,19,2021-10-19,56.0,24.0,3754.0,0.0,0.0,,
ORR,,2021-2022,111,2021,10,20,2021-10-20,43.0,11.0,3765.0,0.0,0.0,,
ORR,,2021-2022,112,2021,10,21,2021-10-21,34.0,2.0,3767.0,0.0,0.0,,
ORR,,2021-2022,113,2021,10,22,2021-10-22,33.0,1.0,3768.0,0.0,0.0,,
ORR,,2021-2022,114,2021,10,23,2021-10-23,36.0,4.0,3772.0,0.0,0.0,,
ORR,,2021-2022,115,2021,10,24,2021-10-24,33.0,1.0,3773.0,0.0,0.0,,
ORR,,2021-2022,116,2021,10,25,2021-10-25,32.0,0.0,3773.0,0.0,0.0,,
ORR,,2021-2022,117,2021,10,26,2021-10-26,38.0,6.0,3779.0,0.0,0.0,,
ORR,,2021-2022,118,2021,10,27,2021-10-27,42.0,10.0,3789.0,0.0,0.0,,
ORR,,2021-2022,119,2021,10,28,2021-10-28,44.0,12.0,3801.0,0.0,0.0,,
ORR,,2021-2022,120,2021,10,29,2021-10-29,44.0,12.0,3813.0,0.0,0.0,,
ORR,,2021-2022,121,2021,10,30,2021-10-30,40.0,8.0,3821.0,0.0,0.0,,
ORR,,2021-2022,122,2021,10,31,2021-10-31,36.0,4.0,3825.0,0.0,0.0,,
ORR,,2021-2022,123,2021,11,1,2021-11-01,33.0,1.0,3826.0,0.0,0.0,,
ORR,,2021-2022,124,2021,11,2,2021-11-02,31.0,0.0,3826.0,1.0,1.0,,
ORR,,2021-2022,125,2021,11,3,2021-11-03,33.0,1.0,3827.0,0.0,1.0,,
ORR,,2021-2022,126,2021,11,4,2021-11-04,33.0,1.0,3828.0,0.0,1.0,,
ORR,,2021-2022,127,2021,11,5,2021-11-05,40.0,8.0,3836.0,0.0,1.0,,
ORR,,2021-2022,128,2021,11,6,2021-11-06,52.0,20.0,3856.0,0.0,1.0,,
ORR,,2021-2022,129,2021,11,7,2021-11-07,46.0,14.0,3870.0,0.0,1.0,,
ORR,,2021-2022,130,2021,11,8,2021-11-08,44.0,12.0,3882.0,0.0,1.0,,
ORR,,2021-2022,131,2021,11,9,2021-11-09,36.0,4.0,3886.0,0.0,1.0,,
ORR,,2021-2022,132,2021,11,10,2021-11-10,31.0,0.0,3886.0,1.0,2.0,,
ORR,,2021-2022,133,2021,11,11,2021-11-11,35.0,3.0,3889.0,0.0,2.0,,
ORR,,2021-2022,134,2021,11,12,2021-11-12,31.0,0.0,3889.0,1.0,3.0,,
ORR,,2021-2022,135,2021,11,13,2021-11-13,27.0,0.0,3889.0,5.0,8.0,,
ORR,,2021-2022,136,2021,11,14,2021-11-14,25.0,0.0,3889.0,7.0,15.0,,
ORR,,2021-2022,137,2021,11,15,2021-11-15,17.0,0.0,3889.0,15.0,30.0,,
ORR,,2021-2022,138,2021,11,16,2021-11-16,28.0,0.0,3889.0,4.0,34.0,,
ORR,,2021-2022,139,2021,11,17,2021-11-17,31.0,0.0,3889.0,1.0,35.0,,
ORR,,2021-2022,140,2021,11,18,2021-11-18,25.0,0.0,3889.0,7.0,42.0,,
ORR,,2021-2022,141,2021,11,19,2021-11-19,21.0,0.0,3889.0,11.0,53.0,,
ORR,,2021-2022,142,2021,11,20,2021-11-20,28.0,0.0,3889.0,4.0,57.0,,
ORR,,2021-2022,143,2021,11,21,2021-11-21,23.0,0.0,3889.0,9.0,66.0,,
ORR,,2021-2022,144,2021,11,22,2021-11-22,13.0,0.0,3889.0,19.0,85.0,,
ORR,,2021-2022,145,2021,11,23,2021-11-23,24.0,0.0,3889.0,8.0,93.0,,
ORR,,2021-2022,146,2021,11,24,2021-11-24,27.0,0.0,3889.0,5.0,98.0,,
ORR,,2021-2022,147,2021,11,25,2021-11-25,10.0,0.0,3889.0,22.0,120.0,,
ORR,,2021-2022,148,2021,11,26,2021-11-26,13.0,0.0,3889.0,19.0,139.0,,
ORR,,2021-2022,149,2021,11,27,2021-11-27,25.0,0.0,3889.0,7.0,146.0,,
ORR,,2021-2022,150,2021,11,28,2021-11-28,23.0,0.0,3889.0,9.0,155.0,,
ORR,,2021-2022,151,2021,11,29,2021-11-29,23.0,0.0,3889.0,9.0,164.0,,
ORR,,2021-2022,152,2021,11,30,2021-11-30,26.0,0.0,3889.0,6.0,170.0,,
ORR,StLouis,2021-2022,153,2021,12,1,2021-12-01,31.0,0.0,3889.0,1.0,171.0,0.0,6.0
ORR,,2021-2022,154,2021,12,2,2021-12-02,33.0,1.0,3890.0,0.0,171.0,,
ORR,,2021-2022,155,2021,12,3,2021-12-03,28.0,0.0,3890.0,4.0,175.0,,
ORR,,2021-2022,156,2021,12,4,2021-12-04,22.0,0.0,3890.0,10.0,185.0,,
ORR,,2021-2022,157,2021,12,5,2021-12-05,20.0,0.0,3890.0,12.0,197.0,,
ORR,,2021-2022,158,2021,12,6,2021-12-06,8.0,0.0,3890.0,24.0,221.0,,
ORR,,2021-2022,159,2021,12,7,2021-12-07,-4.0,0.0,3890.0,36.0,257.0,,
ORR,,2021-2022,160,2021,12,8,2021-12-08,9.0,0.0,3890.0,23.0,280.0,,
ORR,,2021-2022,161,2021,12,9,2021-12-09,21.0,0.0,3890.0,11.0,291.0,,
ORR,,2021-2022,162,2021,12,10,2021-12-10,21.0,0.0,3890.0,11.0,302.0,,
ORR,,2021-2022,163,2021,12,11,2021-12-11,17.0,0.0,3890.0,15.0,317.0,,
ORR,StLouis,2021-2022,164,2021,12,12,2021-12-12,78.0,46.0,3936.0,0.0,317.0,0.0,16.0
ORR,,2021-2022,165,2021,12,13,2021-12-13,30.0,0.0,3936.0,2.0,319.0,,
ORR,,2021-2022,166,2021,12,14,2021-12-14,31.0,0.0,3936.0,1.0,320.0,,
ORR,,2021-2022,167,2021,12,15,2021-12-15,38.0,6.0,3942.0,0.0,320.0,,
ORR,,2021-2022,168,2021,12,16,2021-12-16,24.0,0.0,3942.0,8.0,328.0,,
ORR,,2021-2022,169,2021,12,17,2021-12-17,7.0,0.0,3942.0,25.0,353.0,,
ORR,,2021-2022,170,2021,12,18,2021-12-18,8.0,0.0,3942.0,24.0,377.0,,
ORR,,2021-2022,171,2021,12,19,2021-12-19,11.0,0.0,3942.0,21.0,398.0,,
ORR,,2021-2022,172,2021,12,20,2021-12-20,12.0,0.0,3942.0,20.0,418.0,,
ORR,,2021-2022,173,2021,12,21,2021-12-21,3.0,0.0,3942.0,29.0,447.0,,
ORR,,2021-2022,174,2021,12,22,2021-12-22,1.0,0.0,3942.0,31.0,478.0,,
ORR,,2021-2022,175,2021,12,23,2021-12-23,16.0,0.0,3942.0,16.0,494.0,,
ORR,,2021-2022,176,2021,12,24,2021-12-24,29.0,0.0,3942.0,3.0,497.0,,
ORR,,2021-2022,177,2021,12,25,2021-12-25,5.0,0.0,3942.0,27.0,524.0,,
ORR,,2021-2022,178,2021,12,26,2021-12-26,6.0,0.0,3942.0,26.0,550.0,,
ORR,,2021-2022,179,2021,12,27,2021-12-27,23.0,0.0,3942.0,9.0,559.0,,
ORR,,2021-2022,180,2021,12,28,2021-12-28,10.0,0.0,3942.0,22.0,581.0,,
ORR,,2021-2022,181,2021,12,29,2021-12-29,-0.0,0.0,3942.0,32.0,613.0,,
ORR,,2021-2022,182,2021,12,30,2021-12-30,-3.0,0.0,3942.0,35.0,648.0,,
ORR,,2021-2022,183,2021,12,31,2021-12-31,1.0,0.0,3942.0,31.0,679.0,,
ORR,,2021-2022,-181,2022,1,1,2022-01-01,-21.0,0.0,3942.0,53.0,732.0,,
ORR,,2021-2022,-180,2022,1,2,2022-01-02,-19.0,0.0,3942.0,51.0,783.0,,
ORR,,2021-2022,-179,2022,1,3,2022-01-03,1.0,0.0,3942.0,31.0,814.0,,
ORR,,2021-2022,-178,2022,1,4,2022-01-04,6.0,0.0,3942.0,26.0,840.0,,
ORR,,2021-2022,-177,2022,1,5,2022-01-05,1.0,0.0,3942.0,31.0,871.0,,
ORR,,2021-2022,-176,2022,1,6,2022-01-06,-11.0,0.0,3942.0,43.0,914.0,,
ORR,,2021-2022,-175,2022,1,7,2022-01-07,-18.0,0.0,3942.0,50.0,964.0,,
ORR,,2021-2022,-174,2022,1,8,2022-01-08,10.0,0.0,3942.0,22.0,986.0,,
ORR,,2021-2022,-173,2022,1,9,2022-01-09,-5.0,0.0,3942.0,37.0,1023.0,,
ORR,,2021-2022,-172,2022,1,10,2022-01-10,-17.0,0.0,3942.0,49.0,1072.0,,
ORR,,2021-2022,-171,2022,1,11,2022-01-11,2.0,0.0,3942.0,30.0,1102.0,,
ORR,,2021-2022,-170,2022,1,12,2022-01-12,17.0,0.0,3942.0,15.0,1117.0,,
ORR,,2021-2022,-169,2022,1,13,2022-01-13,18.0,0.0,3942.0,14.0,1131.0,,
ORR,,2021-2022,-168,2022,1,14,2022-01-14,-2.0,0.0,3942.0,34.0,1165.0,,
ORR,,2021-2022,-167,2022,1,15,2022-01-15,-7.0,0.0,3942.0,39.0,1204.0,,
ORR,,2021-2022,-166,2022,1,16,2022-01-16,15.0,0.0,3942.0,17.0,1221.0,,
ORR,,2021-2022,-165,2022,1,17,2022-01-17,19.0,0.0,3942.0,13.0,1234.0,,
ORR,,2021-2022,-164,2022,1,18,2022-01-18,21.0,0.0,3942.0,11.0,1245.0,,
ORR,,2021-2022,-163,2022,1,19,2022-01-19,1.0,0.0,3942.0,31.0,1276.0,,
ORR,,2021-2022,-162,2022,1,20,2022-01-20,-14.0,0.0,3942.0,46.0,1322.0,,
ORR,,2021-2022,-161,2022,1,21,2022-01-21,-2.0,0.0,3942.0,34.0,1356.0,,
ORR,,2021-2022,-160,2022,1,22,2022-01-22,3.0,0.0,3942.0,29.0,1385.0,,
ORR,,2021-2022,-159,2022,1,23,2022-01-23,-13.0,0.0,3942.0,45.0,1430.0,,
ORR,,2021-2022,-158,2022,1,24,2022-01-24,-5.0,0.0,3942.0,37.0,1467.0,,
ORR,,2021-2022,-157,2022,1,25,2022-01-25,-16.0,0.0,3942.0,48.0,1515.0,,
ORR,,2021-2022,-156,2022,1,26,2022-01-26,-6.0,0.0,3942.0,38.0,1553.0,,
ORR,,2021-2022,-155,2022,1,27,2022-01-27,12.0,0.0,3942.0,20.0,1573.0,,
ORR,,2021-2022,-154,2022,1,28,2022-01-28,22.0,0.0,3942.0,10.0,1583.0,,
ORR,,2021-2022,-153,2022,1,29,2022-01-29,3.0,0.0,3942.0,29.0,1612.0,,
ORR,,2021-2022,-152,2022,1,30,2022-01-30,11.0,0.0,3942.0,21.0,1633.0,,
ORR,,2021-2022,-151,2022,1,31,2022-01-31,17.0,0.0,3942.0,15.0,1648.0,,
ORR,,2021-2022,-150,2022,2,1,2022-02-01,18.0,0.0,3942.0,14.0,1662.0,,
ORR,,2021-2022,-149,2022,2,2,2022-02-02,-8.0,0.0,3942.0,40.0,1702.0,,
ORR,,2021-2022,-148,2022,2,3,2022-02-03,-15.0,0.0,3942.0,47.0,1749.0,,
ORR,,2021-2022,-147,2022,2,4,2022-02-04,-3.0,0.0,3942.0,35.0,1784.0,,
ORR,,2021-2022,-146,2022,2,5,2022-02-05,-3.0,0.0,3942.0,35.0,1819.0,,
ORR,,2021-2022,-145,2022,2,6,2022-02-06,8.0,0.0,3942.0,24.0,1843.0,,
ORR,,2021-2022,-144,2022,2,7,2022-02-07,6.0,0.0,3942.0,26.0,1869.0,,
ORR,,2021-2022,-143,2022,2,8,2022-02-08,18.0,0.0,3942.0,14.0,1883.0,,
ORR,,2021-2022,-142,2022,2,9,2022-02-09,23.0,0.0,3942.0,9.0,1892.0,,
ORR,,2021-2022,-141,2022,2,10,2022-02-10,13.0,0.0,3942.0,19.0,1911.0,,
ORR,,2021-2022,-140,2022,2,11,2022-02-11,11.0,0.0,3942.0,21.0,1932.0,,
ORR,,2021-2022,-139,2022,2,12,2022-02-12,-14.0,0.0,3942.0,46.0,1978.0,,
ORR,,2021-2022,-138,2022,2,13,2022-02-13,61.0,29.0,3971.0,0.0,1978.0,,
ORR,,2021-2022,-137,2022,2,14,2022-02-14,-6.0,0.0,3971.0,38.0,2016.0,,
ORR,,2021-2022,-136,2022,2,15,2022-02-15,-3.0,0.0,3971.0,35.0,2051.0,,
ORR,,2021-2022,-135,2022,2,16,2022-02-16,15.0,0.0,3971.0,17.0,2068.0,,
ORR,,2021-2022,-134,2022,2,17,2022-02-17,-6.0,0.0,3971.0,38.0,2106.0,,
ORR,,2021-2022,-133,2022,2,18,2022-02-18,-6.0,0.0,3971.0,38.0,2144.0,,
ORR,,2021-2022,-132,2022,2,19,2022-02-19,-3.0,0.0,3971.0,35.0,2179.0,,
ORR,,2021-2022,-131,2022,2,20,2022-02-20,18.0,0.0,3971.0,14.0,2193.0,,
ORR,,2021-2022,-130,2022,2,21,2022-02-21,0.0,0.0,3971.0,32.0,2225.0,,
ORR,,2021-2022,-129,2022,2,22,2022-02-22,-4.0,0.0,3971.0,36.0,2261.0,,
ORR,,2021-2022,-128,2022,2,23,2022-02-23,-4.0,0.0,3971.0,36.0,2297.0,,
ORR,,2021-2022,-127,2022,2,24,2022-02-24,-13.0,0.0,3971.0,45.0,2342.0,,
ORR,,2021-2022,-126,2022,2,25,2022-02-25,-10.0,0.0,3971.0,42.0,2384.0,,
ORR,,2021-2022,-125,2022,2,26,2022-02-26,10.0,0.0,3971.0,22.0,2406.0,,
ORR,,2021-2022,-124,2022,2,27,2022-02-27,14.0,0.0,3971.0,18.0,2424.0,,
ORR,,2021-2022,-123,2022,2,28,2022-02-28,19.0,0.0,3971.0,13.0,2437.0,,
ORR,,2021-2022,-122,2022,3,1,2022-03-01,22.0,0.0,3971.0,10.0,2447.0,,
ORR,,2021-2022,-121,2022,3,2,2022-03-02,17.0,0.0,3971.0,15.0,2462.0,,
ORR,,2021-2022,-120,2022,3,3,2022-03-03,3.0,0.0,3971.0,29.0,2491.0,,
ORR,,2021-2022,-119,2022,3,4,2022-03-04,8.0,0.0,3971.0,24.0,2515.0,,
ORR,,2021-2022,-118,2022,3,5,2022-03-05,25.0,0.0,3971.0,7.0,2522.0,,
ORR,,2021-2022,-117,2022,3,6,2022-03-06,24.0,0.0,3971.0,8.0,2530.0,,
ORR,,2021-2022,-116,2022,3,7,2022-03-07,18.0,0.0,3971.0,14.0,2544.0,,
ORR,,2021-2022,-115,2022,3,8,2022-03-08,22.0,0.0,3971.0,10.0,2554.0,,
ORR,,2021-2022,-114,2022,3,9,2022-03-09,11.0,0.0,3971.0,21.0,2575.0,,
ORR,,2021-2022,-113,2022,3,10,2022-03-10,2.0,0.0,3971.0,30.0,2605.0,,
ORR,,2021-2022,-112,2022,3,11,2022-03-11,7.0,0.0,3971.0,25.0,2630.0,,
ORR,,2021-2022,-111,2022,3,12,2022-03-12,-2.0,0.0,3971.0,34.0,2664.0,,
ORR,,2021-2022,-110,2022,3,13,2022-03-13,18.0,0.0,3971.0,14.0,2678.0,,
ORR,,2021-2022,-109,2022,3,14,2022-03-14,14.0,0.0,3971.0,18.0,2696.0,,
ORR,,2021-2022,-108,2022,3,15,2022-03-15,35.0,3.0,3974.0,0.0,2696.0,,
ORR,,2021-2022,-107,2022,3,16,2022-03-16,44.0,12.0,3986.0,0.0,2696.0,,
ORR,,2021-2022,-106,2022,3,17,2022-03-17,36.0,4.0,3990.0,0.0,2696.0,,
ORR,,2021-2022,-105,2022,3,18,2022-03-18,136.0,104.0,4094.0,0.0,2696.0,,
ORR,,2021-2022,-104,2022,3,19,2022-03-19,35.0,3.0,4097.0,0.0,2696.0,,
ORR,,2021-2022,-103,2022,3,20,2022-03-20,36.0,4.0,4101.0,0.0,2696.0,,
ORR,,2021-2022,-102,2022,3,21,2022-03-21,41.0,9.0,4110.0,0.0,2696.0,,
ORR,,2021-2022,-101,2022,3,22,2022-03-22,33.0,1.0,4111.0,0.0,2696.0,,
ORR,,2021-2022,-100,2022,3,23,2022-03-23,31.0,0.0,4111.0,1.0,2697.0,,
ORR,,2021-2022,-99,2022,3,24,2022-03-24,34.0,2.0,4113.0,0.0,2697.0,,
ORR,,2021-2022,-98,2022,3,25,2022-03-25,30.0,0.0,4113.0,2.0,2699.0,,
ORR,,2021-2022,-97,2022,3,26,2022-03-26,15.0,0.0,4113.0,17.0,2716.0,,
ORR,,2021-2022,-96,2022,3,27,2022-03-27,8.0,0.0,4113.0,24.0,2740.0,,
ORR,,2021-2022,-95,2022,3,28,2022-03-28,13.0,0.0,4113.0,19.0,2759.0,,
ORR,,2021-2022,-94,2022,3,29,2022-03-29,32.0,0.0,4113.0,0.0,2759.0,,
ORR,,2021-2022,-93,2022,3,30,2022-03-30,32.0,0.0,4113.0,0.0,2759.0,,
