CITY,County,Winter,days_after_Jul_1,IYEAR,IMONTH,IDAY,DATE,AVG_DAILY_TEMP_F,HOT_F,CUMM_HOT_F,COLD_F,CUMM_COLD_F,THAW_DEPTH_in,FROST_DEPTH_in
ORR,,2011-2012,62,2011,9,1,2011-09-01,68.0,36.0,2243.0,0.0,0.0,,
ORR,,2011-2012,63,2011,9,2,2011-09-02,67.0,35.0,2278.0,0.0,0.0,,
ORR,,2011-2012,64,2011,9,3,2011-09-03,58.0,26.0,2304.0,0.0,0.0,,
ORR,,2011-2012,65,2011,9,4,2011-09-04,56.0,24.0,2328.0,0.0,0.0,,
ORR,,2011-2012,66,2011,9,5,2011-09-05,49.0,17.0,2345.0,0.0,0.0,,
ORR,,2011-2012,67,2011,9,6,2011-09-06,57.0,25.0,2370.0,0.0,0.0,,
ORR,,2011-2012,68,2011,9,7,2011-09-07,62.0,30.0,2400.0,0.0,0.0,,
ORR,,2011-2012,69,2011,9,8,2011-09-08,65.0,33.0,2433.0,0.0,0.0,,
ORR,,2011-2012,70,2011,9,9,2011-09-09,67.0,35.0,2468.0,0.0,0.0,,
ORR,,2011-2012,71,2011,9,10,2011-09-10,67.0,35.0,2503.0,0.0,0.0,,
ORR,,2011-2012,72,2011,9,11,2011-09-11,69.0,37.0,2540.0,0.0,0.0,,
ORR,,2011-2012,73,2011,9,12,2011-09-12,64.0,32.0,2572.0,0.0,0.0,,
ORR,,2011-2012,74,2011,9,13,2011-09-13,52.0,20.0,2592.0,0.0,0.0,,
ORR,,2011-2012,75,2011,9,14,2011-09-14,41.0,9.0,2601.0,0.0,0.0,,
ORR,,2011-2012,76,2011,9,15,2011-09-15,39.0,7.0,2608.0,0.0,0.0,,
ORR,,2011-2012,77,2011,9,16,2011-09-16,44.0,12.0,2620.0,0.0,0.0,,
ORR,,2011-2012,78,2011,9,17,2011-09-17,46.0,14.0,2634.0,0.0,0.0,,
ORR,,2011-2012,79,2011,9,18,2011-09-18,53.0,21.0,2655.0,0.0,0.0,,
ORR,,2011-2012,80,2011,9,19,2011-09-19,55.0,23.0,2678.0,0.0,0.0,,
ORR,,2011-2012,81,2011,9,20,2011-09-20,53.0,21.0,2699.0,0.0,0.0,,
ORR,,2011-2012,82,2011,9,21,2011-09-21,49.0,17.0,2716.0,0.0,0.0,,
ORR,,2011-2012,83,2011,9,22,2011-09-22,42.0,10.0,2726.0,0.0,0.0,,
ORR,,2011-2012,84,2011,9,23,2011-09-23,43.0,11.0,2737.0,0.0,0.0,,
ORR,,2011-2012,85,2011,9,24,2011-09-24,45.0,13.0,2750.0,0.0,0.0,,
ORR,,2011-2012,86,2011,9,25,2011-09-25,47.0,15.0,2765.0,0.0,0.0,,
ORR,,2011-2012,87,2011,9,26,2011-09-26,49.0,17.0,2782.0,0.0,0.0,,
ORR,,2011-2012,88,2011,9,27,2011-09-27,55.0,23.0,2805.0,0.0,0.0,,
ORR,,2011-2012,89,2011,9,28,2011-09-28,57.0,25.0,2830.0,0.0,0.0,,
ORR,,2011-2012,90,2011,9,29,2011-09-29,57.0,25.0,2855.0,0.0,0.0,,
ORR,,2011-2012,91,2011,9,30,2011-09-30,48.0,16.0,2871.0,0.0,0.0,,
ORR,,2011-2012,92,2011,10,1,2011-10-01,45.0,13.0,2884.0,0.0,0.0,,
ORR,,2011-2012,93,2011,10,2,2011-10-02,56.0,24.0,2908.0,0.0,0.0,,
ORR,,2011-2012,94,2011,10,3,2011-10-03,62.0,30.0,2938.0,0.0,0.0,,
ORR,,2011-2012,95,2011,10,4,2011-10-04,61.0,29.0,2967.0,0.0,0.0,,
ORR,,2011-2012,96,2011,10,5,2011-10-05,65.0,33.0,3000.0,0.0,0.0,,
ORR,,2011-2012,97,2011,10,6,2011-10-06,65.0,33.0,3033.0,0.0,0.0,,
ORR,,2011-2012,98,2011,10,7,2011-10-07,69.0,37.0,3070.0,0.0,0.0,,
ORR,,2011-2012,99,2011,10,8,2011-10-08,65.0,33.0,3103.0,0.0,0.0,,
ORR,,2011-2012,100,2011,10,9,2011-10-09,55.0,23.0,3126.0,0.0,0.0,,
ORR,,2011-2012,101,2011,10,10,2011-10-10,59.0,27.0,3153.0,0.0,0.0,,
ORR,,2011-2012,102,2011,10,11,2011-10-11,60.0,28.0,3181.0,0.0,0.0,,
ORR,,2011-2012,103,2011,10,12,2011-10-12,55.0,23.0,3204.0,0.0,0.0,,
ORR,,2011-2012,104,2011,10,13,2011-10-13,52.0,20.0,3224.0,0.0,0.0,,
ORR,,2011-2012,105,2011,10,14,2011-10-14,45.0,13.0,3237.0,0.0,0.0,,
ORR,,2011-2012,106,2011,10,15,2011-10-15,41.0,9.0,3246.0,0.0,0.0,,
ORR,,2011-2012,107,2011,10,16,2011-10-16,41.0,9.0,3255.0,0.0,0.0,,
ORR,,2011-2012,108,2011,10,17,2011-10-17,42.0,10.0,3265.0,0.0,0.0,,
ORR,,2011-2012,109,2011,10,18,2011-10-18,36.0,4.0,3269.0,0.0,0.0,,
ORR,,2011-2012,110,2011,10,19,2011-10-19,36.0,4.0,3273.0,0.0,0.0,,
ORR,,2011-2012,111,2011,10,20,2011-10-20,37.0,5.0,3278.0,0.0,0.0,,
ORR,,2011-2012,112,2011,10,21,2011-10-21,36.0,4.0,3282.0,0.0,0.0,,
ORR,,2011-2012,113,2011,10,22,2011-10-22,41.0,9.0,3291.0,0.0,0.0,,
ORR,,2011-2012,114,2011,10,23,2011-10-23,44.0,12.0,3303.0,0.0,0.0,,
ORR,,2011-2012,115,2011,10,24,2011-10-24,38.0,6.0,3309.0,0.0,0.0,,
ORR,,2011-2012,116,2011,10,25,2011-10-25,35.0,3.0,3312.0,0.0,0.0,,
ORR,,2011-2012,117,2011,10,26,2011-10-26,36.0,4.0,3316.0,0.0,0.0,,
ORR,,2011-2012,118,2011,10,27,2011-10-27,35.0,3.0,3319.0,0.0,0.0,,
ORR,,2011-2012,119,2011,10,28,2011-10-28,33.0,1.0,3320.0,0.0,0.0,,
ORR,,2011-2012,120,2011,10,29,2011-10-29,34.0,2.0,3322.0,0.0,0.0,,
ORR,,2011-2012,121,2011,10,30,2011-10-30,39.0,7.0,3329.0,0.0,0.0,,
ORR,,2011-2012,122,2011,10,31,2011-10-31,36.0,4.0,3333.0,0.0,0.0,,
ORR,,2011-2012,123,2011,11,1,2011-11-01,44.0,12.0,3345.0,0.0,0.0,,
ORR,,2011-2012,124,2011,11,2,2011-11-02,35.0,3.0,3348.0,0.0,0.0,,
ORR,,2011-2012,125,2011,11,3,2011-11-03,34.0,2.0,3350.0,0.0,0.0,,
ORR,,2011-2012,126,2011,11,4,2011-11-04,39.0,7.0,3357.0,0.0,0.0,,
ORR,,2011-2012,127,2011,11,5,2011-11-05,43.0,11.0,3368.0,0.0,0.0,,
ORR,,2011-2012,128,2011,11,6,2011-11-06,47.0,15.0,3383.0,0.0,0.0,,
ORR,,2011-2012,129,2011,11,7,2011-11-07,37.0,5.0,3388.0,0.0,0.0,,
ORR,,2011-2012,130,2011,11,8,2011-11-08,31.0,0.0,3388.0,1.0,1.0,,
ORR,,2011-2012,131,2011,11,9,2011-11-09,32.0,0.0,3388.0,0.0,1.0,,
ORR,,2011-2012,132,2011,11,10,2011-11-10,30.0,0.0,3388.0,2.0,3.0,,
ORR,,2011-2012,133,2011,11,11,2011-11-11,30.0,0.0,3388.0,2.0,5.0,,
ORR,,2011-2012,134,2011,11,12,2011-11-12,36.0,4.0,3392.0,0.0,5.0,,
ORR,,2011-2012,135,2011,11,13,2011-11-13,38.0,6.0,3398.0,0.0,5.0,,
ORR,,2011-2012,136,2011,11,14,2011-11-14,34.0,2.0,3400.0,0.0,5.0,,
ORR,,2011-2012,137,2011,11,15,2011-11-15,32.0,0.0,3400.0,0.0,5.0,,
ORR,StLouis,2011-2012,138,2011,11,16,2011-11-16,24.0,0.0,3400.0,8.0,13.0,,3.0
ORR,StLouis,2011-2012,139,2011,11,17,2011-11-17,19.0,0.0,3400.0,13.0,26.0,,6.0
ORR,StLouis,2011-2012,140,2011,11,18,2011-11-18,20.0,0.0,3400.0,12.0,38.0,,8.0
ORR,,2011-2012,141,2011,11,19,2011-11-19,23.0,0.0,3400.0,9.0,47.0,,
ORR,StLouis,2011-2012,142,2011,11,20,2011-11-20,10.0,0.0,3400.0,22.0,69.0,,13.0
ORR,,2011-2012,143,2011,11,21,2011-11-21,14.0,0.0,3400.0,18.0,87.0,,
ORR,StLouis,2011-2012,144,2011,11,22,2011-11-22,24.0,0.0,3400.0,8.0,95.0,,16.0
ORR,,2011-2012,145,2011,11,23,2011-11-23,36.0,4.0,3404.0,0.0,95.0,,
ORR,,2011-2012,146,2011,11,24,2011-11-24,39.0,7.0,3411.0,0.0,95.0,,
ORR,,2011-2012,147,2011,11,25,2011-11-25,34.0,2.0,3413.0,0.0,95.0,,
ORR,,2011-2012,148,2011,11,26,2011-11-26,32.0,0.0,3413.0,0.0,95.0,,
ORR,,2011-2012,149,2011,11,27,2011-11-27,26.0,0.0,3413.0,6.0,101.0,,
ORR,StLouis,2011-2012,150,2011,11,28,2011-11-28,27.0,0.0,3413.0,5.0,106.0,,13.0
ORR,,2011-2012,151,2011,11,29,2011-11-29,22.0,0.0,3413.0,10.0,116.0,,
ORR,StLouis,2011-2012,152,2011,11,30,2011-11-30,22.0,0.0,3413.0,10.0,126.0,,8.0
ORR,,2011-2012,153,2011,12,1,2011-12-01,16.0,0.0,3413.0,16.0,142.0,,
ORR,StLouis,2011-2012,154,2011,12,2,2011-12-02,16.0,0.0,3413.0,16.0,158.0,,16.0
ORR,,2011-2012,155,2011,12,3,2011-12-03,28.0,0.0,3413.0,4.0,162.0,,
ORR,,2011-2012,156,2011,12,4,2011-12-04,18.0,0.0,3413.0,14.0,176.0,,
ORR,,2011-2012,157,2011,12,5,2011-12-05,11.0,0.0,3413.0,21.0,197.0,,
ORR,StLouis,2011-2012,158,2011,12,6,2011-12-06,3.0,0.0,3413.0,29.0,226.0,,19.0
ORR,,2011-2012,159,2011,12,7,2011-12-07,23.0,0.0,3413.0,9.0,235.0,,
ORR,StLouis,2011-2012,160,2011,12,8,2011-12-08,13.0,0.0,3413.0,19.0,254.0,,19.0
ORR,StLouis,2011-2012,161,2011,12,9,2011-12-09,3.0,0.0,3413.0,29.0,283.0,,19.0
ORR,,2011-2012,162,2011,12,10,2011-12-10,11.0,0.0,3413.0,21.0,304.0,,
ORR,,2011-2012,163,2011,12,11,2011-12-11,27.0,0.0,3413.0,5.0,309.0,,
ORR,StLouis,2011-2012,164,2011,12,12,2011-12-12,27.0,0.0,3413.0,5.0,314.0,,31.0
ORR,,2011-2012,165,2011,12,13,2011-12-13,25.0,0.0,3413.0,7.0,321.0,,
ORR,StLouis,2011-2012,166,2011,12,14,2011-12-14,33.0,1.0,3414.0,0.0,321.0,,31.0
ORR,StLouis,2011-2012,167,2011,12,15,2011-12-15,26.0,0.0,3414.0,6.0,327.0,,31.0
ORR,StLouis,2011-2012,168,2011,12,16,2011-12-16,11.0,0.0,3414.0,21.0,348.0,,31.0
ORR,,2011-2012,169,2011,12,17,2011-12-17,13.0,0.0,3414.0,19.0,367.0,,
ORR,,2011-2012,170,2011,12,18,2011-12-18,26.0,0.0,3414.0,6.0,373.0,,
ORR,StLouis,2011-2012,171,2011,12,19,2011-12-19,25.0,0.0,3414.0,7.0,380.0,,31.0
ORR,StLouis,2011-2012,172,2011,12,20,2011-12-20,22.0,0.0,3414.0,10.0,390.0,,31.0
ORR,StLouis,2011-2012,173,2011,12,21,2011-12-21,28.0,0.0,3414.0,4.0,394.0,,31.0
ORR,StLouis,2011-2012,174,2011,12,22,2011-12-22,18.0,0.0,3414.0,14.0,408.0,,31.0
ORR,,2011-2012,175,2011,12,23,2011-12-23,21.0,0.0,3414.0,11.0,419.0,,
ORR,,2011-2012,176,2011,12,24,2011-12-24,23.0,0.0,3414.0,9.0,428.0,,
ORR,,2011-2012,177,2011,12,25,2011-12-25,30.0,0.0,3414.0,2.0,430.0,,
ORR,,2011-2012,178,2011,12,26,2011-12-26,34.0,2.0,3416.0,0.0,430.0,,
ORR,StLouis,2011-2012,179,2011,12,27,2011-12-27,20.0,0.0,3416.0,12.0,442.0,,37.0
ORR,StLouis,2011-2012,180,2011,12,28,2011-12-28,9.0,0.0,3416.0,23.0,465.0,,37.0
ORR,StLouis,2011-2012,181,2011,12,29,2011-12-29,20.0,0.0,3416.0,12.0,477.0,,37.0
ORR,StLouis,2011-2012,182,2011,12,30,2011-12-30,17.0,0.0,3416.0,15.0,492.0,0.0,37.0
ORR,,2011-2012,183,2011,12,31,2011-12-31,17.0,0.0,3416.0,15.0,507.0,,
ORR,,2011-2012,-182,2012,1,1,2012-01-01,22.0,0.0,3416.0,10.0,517.0,,
ORR,,2011-2012,-181,2012,1,2,2012-01-02,10.0,0.0,3416.0,22.0,539.0,,
ORR,,2011-2012,-180,2012,1,3,2012-01-03,3.0,0.0,3416.0,29.0,568.0,,
ORR,,2011-2012,-179,2012,1,4,2012-01-04,21.0,0.0,3416.0,11.0,579.0,,
ORR,,2011-2012,-178,2012,1,5,2012-01-05,28.0,0.0,3416.0,4.0,583.0,,
ORR,,2011-2012,-177,2012,1,6,2012-01-06,36.0,4.0,3420.0,0.0,583.0,,
ORR,,2011-2012,-176,2012,1,7,2012-01-07,22.0,0.0,3420.0,10.0,593.0,,
ORR,,2011-2012,-175,2012,1,8,2012-01-08,26.0,0.0,3420.0,6.0,599.0,,
ORR,,2011-2012,-174,2012,1,9,2012-01-09,34.0,2.0,3422.0,0.0,599.0,,
ORR,,2011-2012,-173,2012,1,10,2012-01-10,31.0,0.0,3422.0,1.0,600.0,,
ORR,,2011-2012,-172,2012,1,11,2012-01-11,25.0,0.0,3422.0,7.0,607.0,,
ORR,,2011-2012,-171,2012,1,12,2012-01-12,4.0,0.0,3422.0,28.0,635.0,,
ORR,,2011-2012,-170,2012,1,13,2012-01-13,4.0,0.0,3422.0,28.0,663.0,,
ORR,,2011-2012,-169,2012,1,14,2012-01-14,5.0,0.0,3422.0,27.0,690.0,,
ORR,,2011-2012,-168,2012,1,15,2012-01-15,19.0,0.0,3422.0,13.0,703.0,,
ORR,,2011-2012,-167,2012,1,16,2012-01-16,19.0,0.0,3422.0,13.0,716.0,,
ORR,,2011-2012,-166,2012,1,17,2012-01-17,3.0,0.0,3422.0,29.0,745.0,,
ORR,,2011-2012,-165,2012,1,18,2012-01-18,-7.0,0.0,3422.0,39.0,784.0,,
ORR,,2011-2012,-164,2012,1,19,2012-01-19,-13.0,0.0,3422.0,45.0,829.0,,
ORR,,2011-2012,-163,2012,1,20,2012-01-20,-7.0,0.0,3422.0,39.0,868.0,,
ORR,,2011-2012,-162,2012,1,21,2012-01-21,-6.0,0.0,3422.0,38.0,906.0,,
ORR,,2011-2012,-161,2012,1,22,2012-01-22,18.0,0.0,3422.0,14.0,920.0,,
ORR,,2011-2012,-160,2012,1,23,2012-01-23,19.0,0.0,3422.0,13.0,933.0,,
ORR,,2011-2012,-159,2012,1,24,2012-01-24,16.0,0.0,3422.0,16.0,949.0,,
ORR,,2011-2012,-158,2012,1,25,2012-01-25,21.0,0.0,3422.0,11.0,960.0,,
ORR,,2011-2012,-157,2012,1,26,2012-01-26,29.0,0.0,3422.0,3.0,963.0,,
ORR,,2011-2012,-156,2012,1,27,2012-01-27,20.0,0.0,3422.0,12.0,975.0,,
ORR,,2011-2012,-155,2012,1,28,2012-01-28,17.0,0.0,3422.0,15.0,990.0,,
ORR,,2011-2012,-154,2012,1,29,2012-01-29,4.0,0.0,3422.0,28.0,1018.0,,
ORR,,2011-2012,-153,2012,1,30,2012-01-30,12.0,0.0,3422.0,20.0,1038.0,,
ORR,,2011-2012,-152,2012,1,31,2012-01-31,25.0,0.0,3422.0,7.0,1045.0,,
ORR,,2011-2012,-151,2012,2,1,2012-02-01,28.0,0.0,3422.0,4.0,1049.0,,
ORR,,2011-2012,-150,2012,2,2,2012-02-02,29.0,0.0,3422.0,3.0,1052.0,,
ORR,,2011-2012,-149,2012,2,3,2012-02-03,29.0,0.0,3422.0,3.0,1055.0,,
ORR,,2011-2012,-148,2012,2,4,2012-02-04,23.0,0.0,3422.0,9.0,1064.0,,
ORR,,2011-2012,-147,2012,2,5,2012-02-05,26.0,0.0,3422.0,6.0,1070.0,,
ORR,,2011-2012,-146,2012,2,6,2012-02-06,26.0,0.0,3422.0,6.0,1076.0,,
ORR,,2011-2012,-145,2012,2,7,2012-02-07,8.0,0.0,3422.0,24.0,1100.0,,
ORR,,2011-2012,-144,2012,2,8,2012-02-08,12.0,0.0,3422.0,20.0,1120.0,,
ORR,,2011-2012,-143,2012,2,9,2012-02-09,20.0,0.0,3422.0,12.0,1132.0,,
ORR,,2011-2012,-142,2012,2,10,2012-02-10,1.0,0.0,3422.0,31.0,1163.0,,
ORR,,2011-2012,-141,2012,2,11,2012-02-11,-2.0,0.0,3422.0,34.0,1197.0,,
ORR,,2011-2012,-140,2012,2,12,2012-02-12,8.0,0.0,3422.0,24.0,1221.0,,
ORR,,2011-2012,-139,2012,2,13,2012-02-13,15.0,0.0,3422.0,17.0,1238.0,,
ORR,,2011-2012,-138,2012,2,14,2012-02-14,27.0,0.0,3422.0,5.0,1243.0,,
ORR,,2011-2012,-137,2012,2,15,2012-02-15,26.0,0.0,3422.0,6.0,1249.0,,
ORR,,2011-2012,-136,2012,2,16,2012-02-16,29.0,0.0,3422.0,3.0,1252.0,,
ORR,,2011-2012,-135,2012,2,17,2012-02-17,24.0,0.0,3422.0,8.0,1260.0,,
ORR,,2011-2012,-134,2012,2,18,2012-02-18,39.0,7.0,3429.0,0.0,1260.0,,
ORR,,2011-2012,-133,2012,2,19,2012-02-19,23.0,0.0,3429.0,9.0,1269.0,,
ORR,,2011-2012,-132,2012,2,20,2012-02-20,31.0,0.0,3429.0,1.0,1270.0,,
ORR,,2011-2012,-131,2012,2,21,2012-02-21,30.0,0.0,3429.0,2.0,1272.0,,
ORR,,2011-2012,-130,2012,2,22,2012-02-22,22.0,0.0,3429.0,10.0,1282.0,,
ORR,,2011-2012,-129,2012,2,23,2012-02-23,21.0,0.0,3429.0,11.0,1293.0,,
ORR,,2011-2012,-128,2012,2,24,2012-02-24,18.0,0.0,3429.0,14.0,1307.0,,
ORR,,2011-2012,-127,2012,2,25,2012-02-25,14.0,0.0,3429.0,18.0,1325.0,,
ORR,,2011-2012,-126,2012,2,26,2012-02-26,19.0,0.0,3429.0,13.0,1338.0,,
ORR,,2011-2012,-125,2012,2,27,2012-02-27,16.0,0.0,3429.0,16.0,1354.0,,
ORR,,2011-2012,-124,2012,2,28,2012-02-28,22.0,0.0,3429.0,10.0,1364.0,,
ORR,,2011-2012,-123,2012,2,29,2012-02-29,29.0,0.0,3429.0,3.0,1367.0,,
ORR,,2011-2012,-122,2012,3,1,2012-03-01,29.0,0.0,3429.0,3.0,1370.0,,
ORR,,2011-2012,-121,2012,3,2,2012-03-02,31.0,0.0,3429.0,1.0,1371.0,,
ORR,,2011-2012,-120,2012,3,3,2012-03-03,23.0,0.0,3429.0,9.0,1380.0,,
ORR,,2011-2012,-119,2012,3,4,2012-03-04,9.0,0.0,3429.0,23.0,1403.0,,
ORR,,2011-2012,-118,2012,3,5,2012-03-05,10.0,0.0,3429.0,22.0,1425.0,,
ORR,,2011-2012,-117,2012,3,6,2012-03-06,32.0,0.0,3429.0,0.0,1425.0,,
ORR,,2011-2012,-116,2012,3,7,2012-03-07,32.0,0.0,3429.0,0.0,1425.0,,
ORR,,2011-2012,-115,2012,3,8,2012-03-08,20.0,0.0,3429.0,12.0,1437.0,,
ORR,,2011-2012,-114,2012,3,9,2012-03-09,13.0,0.0,3429.0,19.0,1456.0,,
ORR,,2011-2012,-113,2012,3,10,2012-03-10,35.0,3.0,3432.0,0.0,1456.0,,
ORR,,2011-2012,-112,2012,3,11,2012-03-11,44.0,12.0,3444.0,0.0,1456.0,,
ORR,,2011-2012,-111,2012,3,12,2012-03-12,44.0,12.0,3456.0,0.0,1456.0,,
ORR,,2011-2012,-110,2012,3,13,2012-03-13,42.0,10.0,3466.0,0.0,1456.0,,
ORR,,2011-2012,-109,2012,3,14,2012-03-14,51.0,19.0,3485.0,0.0,1456.0,,
ORR,,2011-2012,-108,2012,3,15,2012-03-15,39.0,7.0,3492.0,0.0,1456.0,,
ORR,,2011-2012,-107,2012,3,16,2012-03-16,48.0,16.0,3508.0,0.0,1456.0,,
ORR,,2011-2012,-106,2012,3,17,2012-03-17,60.0,28.0,3536.0,0.0,1456.0,,
ORR,,2011-2012,-105,2012,3,18,2012-03-18,64.0,32.0,3568.0,0.0,1456.0,,
ORR,,2011-2012,-104,2012,3,19,2012-03-19,66.0,34.0,3602.0,0.0,1456.0,,
ORR,,2011-2012,-103,2012,3,20,2012-03-20,59.0,27.0,3629.0,0.0,1456.0,,
ORR,,2011-2012,-102,2012,3,21,2012-03-21,94.0,62.0,3691.0,0.0,1456.0,,
ORR,,2011-2012,-101,2012,3,22,2012-03-22,50.0,18.0,3709.0,0.0,1456.0,,
ORR,,2011-2012,-100,2012,3,23,2012-03-23,52.0,20.0,3729.0,0.0,1456.0,,
ORR,,2011-2012,-99,2012,3,24,2012-03-24,52.0,20.0,3749.0,0.0,1456.0,,
ORR,,2011-2012,-98,2012,3,25,2012-03-25,32.0,0.0,3749.0,0.0,1456.0,,
