IYEAR,IMONTH,IDAY,AVG_DAILY_TEMP_F,DATE,COLD_F,HOT_F,INDEX,CUMM_COLD_F,CUMM_HOT_F
2013,7,1,67.0,2013-07-01,0.0,35.0,0,0.0,35.0
2013,7,2,66.0,2013-07-02,0.0,34.0,1,0.0,69.0
2013,7,3,68.0,2013-07-03,0.0,36.0,2,0.0,105.0
2013,7,4,71.0,2013-07-04,0.0,39.0,3,0.0,144.0
2013,7,5,74.0,2013-07-05,0.0,42.0,4,0.0,186.0
2013,7,6,70.0,2013-07-06,0.0,38.0,5,0.0,224.0
2013,7,7,69.0,2013-07-07,0.0,37.0,6,0.0,261.0
2013,7,8,71.0,2013-07-08,0.0,39.0,7,0.0,300.0
2013,7,9,67.0,2013-07-09,0.0,35.0,8,0.0,335.0
2013,7,10,64.0,2013-07-10,0.0,32.0,9,0.0,367.0
2013,7,11,65.0,2013-07-11,0.0,33.0,10,0.0,400.0
2013,7,12,74.0,2013-07-12,0.0,42.0,11,0.0,442.0
2013,7,13,74.0,2013-07-13,0.0,42.0,12,0.0,484.0
2013,7,14,69.0,2013-07-14,0.0,37.0,13,0.0,521.0
2013,7,15,68.0,2013-07-15,0.0,36.0,14,0.0,557.0
2013,7,16,74.0,2013-07-16,0.0,42.0,15,0.0,599.0
2013,7,17,71.0,2013-07-17,0.0,39.0,16,0.0,638.0
2013,7,18,70.0,2013-07-18,0.0,38.0,17,0.0,676.0
2013,7,19,69.0,2013-07-19,0.0,37.0,18,0.0,713.0
2013,7,20,59.0,2013-07-20,0.0,27.0,19,0.0,740.0
2013,7,21,59.0,2013-07-21,0.0,27.0,20,0.0,767.0
2013,7,22,65.0,2013-07-22,0.0,33.0,21,0.0,800.0
2013,7,23,60.0,2013-07-23,0.0,28.0,22,0.0,828.0
2013,7,24,59.0,2013-07-24,0.0,27.0,23,0.0,855.0
2013,7,25,60.0,2013-07-25,0.0,28.0,24,0.0,883.0
2013,7,26,54.0,2013-07-26,0.0,22.0,25,0.0,905.0
2013,7,27,50.0,2013-07-27,0.0,18.0,26,0.0,923.0
2013,7,28,56.0,2013-07-28,0.0,24.0,27,0.0,947.0
2013,7,29,58.0,2013-07-29,0.0,26.0,28,0.0,973.0
2013,7,30,62.0,2013-07-30,0.0,30.0,29,0.0,1003.0
2013,7,31,90.0,2013-07-31,0.0,58.0,30,0.0,1061.0
2013,8,1,62.0,2013-08-01,0.0,30.0,31,0.0,1091.0
2013,8,2,60.0,2013-08-02,0.0,28.0,32,0.0,1119.0
2013,8,3,59.0,2013-08-03,0.0,27.0,33,0.0,1146.0
2013,8,4,56.0,2013-08-04,0.0,24.0,34,0.0,1170.0
2013,8,5,59.0,2013-08-05,0.0,27.0,35,0.0,1197.0
2013,8,6,58.0,2013-08-06,0.0,26.0,36,0.0,1223.0
2013,8,7,62.0,2013-08-07,0.0,30.0,37,0.0,1253.0
2013,8,8,55.0,2013-08-08,0.0,23.0,38,0.0,1276.0
2013,8,9,55.0,2013-08-09,0.0,23.0,39,0.0,1299.0
2013,8,10,59.0,2013-08-10,0.0,27.0,40,0.0,1326.0
2013,8,11,60.0,2013-08-11,0.0,28.0,41,0.0,1354.0
2013,8,12,60.0,2013-08-12,0.0,28.0,42,0.0,1382.0
2013,8,13,54.0,2013-08-13,0.0,22.0,43,0.0,1404.0
2013,8,14,54.0,2013-08-14,0.0,22.0,44,0.0,1426.0
2013,8,15,59.0,2013-08-15,0.0,27.0,45,0.0,1453.0
2013,8,16,63.0,2013-08-16,0.0,31.0,46,0.0,1484.0
2013,8,17,66.0,2013-08-17,0.0,34.0,47,0.0,1518.0
2013,8,18,69.0,2013-08-18,0.0,37.0,48,0.0,1555.0
2013,8,19,73.0,2013-08-19,0.0,41.0,49,0.0,1596.0
2013,8,20,77.0,2013-08-20,0.0,45.0,50,0.0,1641.0
2013,8,21,76.0,2013-08-21,0.0,44.0,51,0.0,1685.0
2013,8,22,64.0,2013-08-22,0.0,32.0,52,0.0,1717.0
2013,8,23,62.0,2013-08-23,0.0,30.0,53,0.0,1747.0
2013,8,24,100.0,2013-08-24,0.0,68.0,54,0.0,1815.0
2013,8,25,82.0,2013-08-25,0.0,50.0,55,0.0,1865.0
2013,8,26,75.0,2013-08-26,0.0,43.0,56,0.0,1908.0
2013,8,27,74.0,2013-08-27,0.0,42.0,57,0.0,1950.0
2013,8,28,74.0,2013-08-28,0.0,42.0,58,0.0,1992.0
2013,8,29,69.0,2013-08-29,0.0,37.0,59,0.0,2029.0
2013,8,30,70.0,2013-08-30,0.0,38.0,60,0.0,2067.0
2013,8,31,68.0,2013-08-31,0.0,36.0,61,0.0,2103.0
2013,9,1,61.0,2013-09-01,0.0,29.0,62,0.0,2132.0
2013,9,2,55.0,2013-09-02,0.0,23.0,63,0.0,2155.0
2013,9,3,57.0,2013-09-03,0.0,25.0,64,0.0,2180.0
2013,9,4,62.0,2013-09-04,0.0,30.0,65,0.0,2210.0
2013,9,5,56.0,2013-09-05,0.0,24.0,66,0.0,2234.0
2013,9,6,68.0,2013-09-06,0.0,36.0,67,0.0,2270.0
2013,9,7,69.0,2013-09-07,0.0,37.0,68,0.0,2307.0
2013,9,8,57.0,2013-09-08,0.0,25.0,69,0.0,2332.0
2013,9,9,60.0,2013-09-09,0.0,28.0,70,0.0,2360.0
2013,9,10,66.0,2013-09-10,0.0,34.0,71,0.0,2394.0
2013,9,11,63.0,2013-09-11,0.0,31.0,72,0.0,2425.0
2013,9,12,55.0,2013-09-12,0.0,23.0,73,0.0,2448.0
2013,9,13,53.0,2013-09-13,0.0,21.0,74,0.0,2469.0
2013,9,14,56.0,2013-09-14,0.0,24.0,75,0.0,2493.0
2013,9,15,53.0,2013-09-15,0.0,21.0,76,0.0,2514.0
2013,9,16,45.0,2013-09-16,0.0,13.0,77,0.0,2527.0
2013,9,17,53.0,2013-09-17,0.0,21.0,78,0.0,2548.0
2013,9,18,60.0,2013-09-18,0.0,28.0,79,0.0,2576.0
2013,9,19,66.0,2013-09-19,0.0,34.0,80,0.0,2610.0
2013,9,20,56.0,2013-09-20,0.0,24.0,81,0.0,2634.0
2013,9,21,47.0,2013-09-21,0.0,15.0,82,0.0,2649.0
2013,9,22,46.0,2013-09-22,0.0,14.0,83,0.0,2663.0
2013,9,23,57.0,2013-09-23,0.0,25.0,84,0.0,2688.0
2013,9,24,60.0,2013-09-24,0.0,28.0,85,0.0,2716.0
2013,9,25,59.0,2013-09-25,0.0,27.0,86,0.0,2743.0
2013,9,26,60.0,2013-09-26,0.0,28.0,87,0.0,2771.0
2013,9,27,64.0,2013-09-27,0.0,32.0,88,0.0,2803.0
2013,9,28,63.0,2013-09-28,0.0,31.0,89,0.0,2834.0
2013,9,29,53.0,2013-09-29,0.0,21.0,90,0.0,2855.0
2013,9,30,62.0,2013-09-30,0.0,30.0,91,0.0,2885.0
2013,10,1,61.0,2013-10-01,0.0,29.0,92,0.0,2914.0
2013,10,2,53.0,2013-10-02,0.0,21.0,93,0.0,2935.0
2013,10,3,49.0,2013-10-03,0.0,17.0,94,0.0,2952.0
2013,10,4,51.0,2013-10-04,0.0,19.0,95,0.0,2971.0
2013,10,5,46.0,2013-10-05,0.0,14.0,96,0.0,2985.0
2013,10,6,44.0,2013-10-06,0.0,12.0,97,0.0,2997.0
2013,10,7,46.0,2013-10-07,0.0,14.0,98,0.0,3011.0
2013,10,8,54.0,2013-10-08,0.0,22.0,99,0.0,3033.0
2013,10,9,60.0,2013-10-09,0.0,28.0,100,0.0,3061.0
2013,10,10,59.0,2013-10-10,0.0,27.0,101,0.0,3088.0
2013,10,11,61.0,2013-10-11,0.0,29.0,102,0.0,3117.0
2013,10,12,54.0,2013-10-12,0.0,22.0,103,0.0,3139.0
2013,10,13,45.0,2013-10-13,0.0,13.0,104,0.0,3152.0
2013,10,14,38.0,2013-10-14,0.0,6.0,105,0.0,3158.0
2013,10,15,42.0,2013-10-15,0.0,10.0,106,0.0,3168.0
2013,10,16,42.0,2013-10-16,0.0,10.0,107,0.0,3178.0
2013,10,17,41.0,2013-10-17,0.0,9.0,108,0.0,3187.0
2013,10,18,37.0,2013-10-18,0.0,5.0,109,0.0,3192.0
2013,10,19,35.0,2013-10-19,0.0,3.0,110,0.0,3195.0
2013,10,20,31.0,2013-10-20,1.0,0.0,111,1.0,3195.0
2013,10,21,31.0,2013-10-21,1.0,0.0,112,2.0,3195.0
2013,10,22,33.0,2013-10-22,0.0,1.0,113,2.0,3196.0
2013,10,23,30.0,2013-10-23,2.0,0.0,114,4.0,3196.0
2013,10,24,32.0,2013-10-24,0.0,0.0,115,4.0,3196.0
2013,10,25,35.0,2013-10-25,0.0,3.0,116,4.0,3199.0
2013,10,26,38.0,2013-10-26,0.0,6.0,117,4.0,3205.0
2013,10,27,35.0,2013-10-27,0.0,3.0,118,4.0,3208.0
2013,10,28,27.0,2013-10-28,5.0,0.0,119,9.0,3208.0
2013,10,29,24.0,2013-10-29,8.0,0.0,120,17.0,3208.0
2013,10,30,33.0,2013-10-30,0.0,1.0,121,17.0,3209.0
2013,10,31,39.0,2013-10-31,0.0,7.0,122,17.0,3216.0
2013,11,1,36.0,2013-11-01,0.0,4.0,123,17.0,3220.0
2013,11,2,35.0,2013-11-02,0.0,3.0,124,17.0,3223.0
2013,11,3,35.0,2013-11-03,0.0,3.0,125,17.0,3226.0
2013,11,4,42.0,2013-11-04,0.0,10.0,126,17.0,3236.0
2013,11,5,30.0,2013-11-05,2.0,0.0,127,19.0,3236.0
2013,11,6,28.0,2013-11-06,4.0,0.0,128,23.0,3236.0
2013,11,7,29.0,2013-11-07,3.0,0.0,129,26.0,3236.0
2013,11,8,26.0,2013-11-08,6.0,0.0,130,32.0,3236.0
2013,11,9,32.0,2013-11-09,0.0,0.0,131,32.0,3236.0
2013,11,10,57.0,2013-11-10,0.0,25.0,132,32.0,3261.0
2013,11,11,18.0,2013-11-11,14.0,0.0,133,46.0,3261.0
2013,11,12,16.0,2013-11-12,16.0,0.0,134,62.0,3261.0
2013,11,13,28.0,2013-11-13,4.0,0.0,135,66.0,3261.0
2013,11,14,33.0,2013-11-14,0.0,1.0,136,66.0,3262.0
2013,11,15,35.0,2013-11-15,0.0,3.0,137,66.0,3265.0
2013,11,16,40.0,2013-11-16,0.0,8.0,138,66.0,3273.0
2013,11,17,37.0,2013-11-17,0.0,5.0,139,66.0,3278.0
2013,11,18,24.0,2013-11-18,8.0,0.0,140,74.0,3278.0
2013,11,19,24.0,2013-11-19,8.0,0.0,141,82.0,3278.0
2013,11,20,40.0,2013-11-20,0.0,8.0,142,82.0,3286.0
2013,11,21,25.0,2013-11-21,7.0,0.0,143,89.0,3286.0
2013,11,22,12.0,2013-11-22,20.0,0.0,144,109.0,3286.0
2013,11,23,7.0,2013-11-23,25.0,0.0,145,134.0,3286.0
2013,11,24,7.0,2013-11-24,25.0,0.0,146,159.0,3286.0
2013,11,25,31.0,2013-11-25,1.0,0.0,147,160.0,3286.0
2013,11,26,13.0,2013-11-26,19.0,0.0,148,179.0,3286.0
2013,11,27,10.0,2013-11-27,22.0,0.0,149,201.0,3286.0
2013,11,28,15.0,2013-11-28,17.0,0.0,150,218.0,3286.0
2013,11,29,10.0,2013-11-29,22.0,0.0,151,240.0,3286.0
2013,11,30,24.0,2013-11-30,8.0,0.0,152,248.0,3286.0
2013,12,1,23.0,2013-12-01,9.0,0.0,153,257.0,3286.0
2013,12,2,22.0,2013-12-02,10.0,0.0,154,267.0,3286.0
2013,12,3,26.0,2013-12-03,6.0,0.0,155,273.0,3286.0
2013,12,4,16.0,2013-12-04,16.0,0.0,156,289.0,3286.0
2013,12,5,11.0,2013-12-05,21.0,0.0,157,310.0,3286.0
2013,12,6,-5.0,2013-12-06,37.0,0.0,158,347.0,3286.0
2013,12,7,-15.0,2013-12-07,47.0,0.0,159,394.0,3286.0
2013,12,8,-14.0,2013-12-08,46.0,0.0,160,440.0,3286.0
2013,12,9,-3.0,2013-12-09,35.0,0.0,161,475.0,3286.0
2013,12,10,-13.0,2013-12-10,45.0,0.0,162,520.0,3286.0
2013,12,11,-12.0,2013-12-11,44.0,0.0,163,564.0,3286.0
2013,12,12,-8.0,2013-12-12,40.0,0.0,164,604.0,3286.0
2013,12,13,-8.0,2013-12-13,40.0,0.0,165,644.0,3286.0
2013,12,14,-5.0,2013-12-14,37.0,0.0,166,681.0,3286.0
2013,12,15,-13.0,2013-12-15,45.0,0.0,167,726.0,3286.0
2013,12,16,-6.0,2013-12-16,38.0,0.0,168,764.0,3286.0
2013,12,17,10.0,2013-12-17,22.0,0.0,169,786.0,3286.0
2013,12,18,2.0,2013-12-18,30.0,0.0,170,816.0,3286.0
2013,12,19,5.0,2013-12-19,27.0,0.0,171,843.0,3286.0
2013,12,20,-1.0,2013-12-20,33.0,0.0,172,876.0,3286.0
2013,12,21,8.0,2013-12-21,24.0,0.0,173,900.0,3286.0
2013,12,22,3.0,2013-12-22,29.0,0.0,174,929.0,3286.0
2013,12,23,-9.0,2013-12-23,41.0,0.0,175,970.0,3286.0
2013,12,24,-12.0,2013-12-24,44.0,0.0,176,1014.0,3286.0
2013,12,25,8.0,2013-12-25,24.0,0.0,177,1038.0,3286.0
2013,12,26,-6.0,2013-12-26,38.0,0.0,178,1076.0,3286.0
2013,12,27,14.0,2013-12-27,18.0,0.0,179,1094.0,3286.0
2013,12,28,25.0,2013-12-28,7.0,0.0,180,1101.0,3286.0
2013,12,29,-11.0,2013-12-29,43.0,0.0,181,1144.0,3286.0
2013,12,30,-20.0,2013-12-30,52.0,0.0,182,1196.0,3286.0
2013,12,31,-22.0,2013-12-31,54.0,0.0,183,1250.0,3286.0
2014,1,1,-21.0,2014-01-01,53.0,0.0,184,1303.0,3286.0
2014,1,2,157.0,2014-01-02,0.0,125.0,185,1303.0,3411.0
2014,1,3,-5.0,2014-01-03,37.0,0.0,186,1340.0,3411.0
2014,1,4,6.0,2014-01-04,26.0,0.0,187,1366.0,3411.0
2014,1,5,-20.0,2014-01-05,52.0,0.0,188,1418.0,3411.0
2014,1,6,-26.0,2014-01-06,58.0,0.0,189,1476.0,3411.0
2014,1,7,-19.0,2014-01-07,51.0,0.0,190,1527.0,3411.0
2014,1,8,-13.0,2014-01-08,45.0,0.0,191,1572.0,3411.0
2014,1,9,-0.0,2014-01-09,32.0,0.0,192,1604.0,3411.0
2014,1,10,18.0,2014-01-10,14.0,0.0,193,1618.0,3411.0
2014,1,11,24.0,2014-01-11,8.0,0.0,194,1626.0,3411.0
2014,1,12,25.0,2014-01-12,7.0,0.0,195,1633.0,3411.0
2014,1,13,23.0,2014-01-13,9.0,0.0,196,1642.0,3411.0
2014,1,14,3.0,2014-01-14,29.0,0.0,197,1671.0,3411.0
2014,1,15,1.0,2014-01-15,31.0,0.0,198,1702.0,3411.0
2014,1,16,12.0,2014-01-16,20.0,0.0,199,1722.0,3411.0
2014,1,17,-0.0,2014-01-17,32.0,0.0,200,1754.0,3411.0
2014,1,18,4.0,2014-01-18,28.0,0.0,201,1782.0,3411.0
2014,1,19,20.0,2014-01-19,12.0,0.0,202,1794.0,3411.0
2014,1,20,-4.0,2014-01-20,36.0,0.0,203,1830.0,3411.0
2014,1,21,-15.0,2014-01-21,47.0,0.0,204,1877.0,3411.0
2014,1,22,-5.0,2014-01-22,37.0,0.0,205,1914.0,3411.0
2014,1,23,-16.0,2014-01-23,48.0,0.0,206,1962.0,3411.0
2014,1,24,10.0,2014-01-24,22.0,0.0,207,1984.0,3411.0
2014,1,25,-0.0,2014-01-25,32.0,0.0,208,2016.0,3411.0
2014,1,26,-5.0,2014-01-26,37.0,0.0,209,2053.0,3411.0
2014,1,27,-16.0,2014-01-27,48.0,0.0,210,2101.0,3411.0
2014,1,28,-17.0,2014-01-28,49.0,0.0,211,2150.0,3411.0
2014,1,29,-2.0,2014-01-29,34.0,0.0,212,2184.0,3411.0
2014,1,30,4.0,2014-01-30,28.0,0.0,213,2212.0,3411.0
2014,1,31,-14.0,2014-01-31,46.0,0.0,214,2258.0,3411.0
2014,2,1,0.0,2014-02-01,32.0,0.0,215,2290.0,3411.0
2014,2,2,-7.0,2014-02-02,39.0,0.0,216,2329.0,3411.0
2014,2,3,4.0,2014-02-03,28.0,0.0,217,2357.0,3411.0
2014,2,4,-1.0,2014-02-04,33.0,0.0,218,2390.0,3411.0
2014,2,5,-9.0,2014-02-05,41.0,0.0,219,2431.0,3411.0
2014,2,6,-9.0,2014-02-06,41.0,0.0,220,2472.0,3411.0
2014,2,7,1.0,2014-02-07,31.0,0.0,221,2503.0,3411.0
2014,2,8,-7.0,2014-02-08,39.0,0.0,222,2542.0,3411.0
2014,2,9,-7.0,2014-02-09,39.0,0.0,223,2581.0,3411.0
2014,2,10,-11.0,2014-02-10,43.0,0.0,224,2624.0,3411.0
2014,2,11,20.0,2014-02-11,12.0,0.0,225,2636.0,3411.0
2014,2,12,5.0,2014-02-12,27.0,0.0,226,2663.0,3411.0
2014,2,13,12.0,2014-02-13,20.0,0.0,227,2683.0,3411.0
2014,2,14,-5.0,2014-02-14,37.0,0.0,228,2720.0,3411.0
2014,2,15,6.0,2014-02-15,26.0,0.0,229,2746.0,3411.0
2014,2,16,4.0,2014-02-16,28.0,0.0,230,2774.0,3411.0
2014,2,17,15.0,2014-02-17,17.0,0.0,231,2791.0,3411.0
2014,2,18,26.0,2014-02-18,6.0,0.0,232,2797.0,3411.0
2014,2,19,27.0,2014-02-19,5.0,0.0,233,2802.0,3411.0
2014,2,20,31.0,2014-02-20,1.0,0.0,234,2803.0,3411.0
2014,2,21,15.0,2014-02-21,17.0,0.0,235,2820.0,3411.0
2014,2,22,4.0,2014-02-22,28.0,0.0,236,2848.0,3411.0
2014,2,23,3.0,2014-02-23,29.0,0.0,237,2877.0,3411.0
2014,2,24,3.0,2014-02-24,29.0,0.0,238,2906.0,3411.0
2014,2,25,-7.0,2014-02-25,39.0,0.0,239,2945.0,3411.0
2014,2,26,-6.0,2014-02-26,38.0,0.0,240,2983.0,3411.0
2014,2,27,-16.0,2014-02-27,48.0,0.0,241,3031.0,3411.0
2014,2,28,-10.0,2014-02-28,42.0,0.0,242,3073.0,3411.0
2014,3,1,-14.0,2014-03-01,46.0,0.0,243,3119.0,3411.0
2014,3,2,-15.0,2014-03-02,47.0,0.0,244,3166.0,3411.0
2014,3,3,-9.0,2014-03-03,41.0,0.0,245,3207.0,3411.0
2014,3,4,5.0,2014-03-04,27.0,0.0,246,3234.0,3411.0
2014,3,5,2.0,2014-03-05,30.0,0.0,247,3264.0,3411.0
2014,3,6,18.0,2014-03-06,14.0,0.0,248,3278.0,3411.0
2014,3,7,24.0,2014-03-07,8.0,0.0,249,3286.0,3411.0
2014,3,8,15.0,2014-03-08,17.0,0.0,250,3303.0,3411.0
2014,3,9,28.0,2014-03-09,4.0,0.0,251,3307.0,3411.0
2014,3,10,38.0,2014-03-10,0.0,6.0,252,3307.0,3417.0
2014,3,11,31.0,2014-03-11,1.0,0.0,253,3308.0,3417.0
2014,3,12,12.0,2014-03-12,20.0,0.0,254,3328.0,3417.0
